tau,accepted_loss_mass,selective_risk,coverage,selective_acc,abstention_rate
0.0,0.3021363914012909,0.3021364013671875,1.0,0.7584,0.0
0.005,0.3021363914012909,0.3021364013671875,1.0,0.7584,0.0
0.01,0.3021363914012909,0.3021364013671875,1.0,0.7584,0.0
0.015,0.3021363914012909,0.3021364013671875,1.0,0.7584,0.0
0.02,0.3021363914012909,0.3021364013671875,1.0,0.7584,0.0
0.025,0.3021363914012909,0.3021364013671875,1.0,0.7584,0.0
0.03,0.3021363914012909,0.3021364013671875,1.0,0.7584,0.0
0.035,0.3021363914012909,0.3021364013671875,1.0,0.7584,0.0
0.04,0.3020392954349518,0.3020695135919842,0.9998999834060669,0.7584758475847585,0.00010001659393310547
0.045,0.3018418848514557,0.3019324498521431,0.9997000098228455,0.7586275882764829,0.000299990177154541
0.05,0.3015512526035309,0.30173228448788025,0.9994000196456909,0.7588553131879128,0.000599980354309082
0.055,0.30116626620292664,0.3014677274931181,0.9990000128746033,0.7591591591591592,0.0009999871253967285
0.06,0.30010244250297546,0.30073398277006713,0.9979000091552734,0.7598957811403948,0.0020999908447265625
0.065,0.29924261569976807,0.3001430316339644,0.996999979019165,0.7602808425275828,0.003000020980834961
0.07,0.2987666726112366,0.2998160309128826,0.9965000152587891,0.7605619668840943,0.0034999847412109375
0.075,0.29702574014663696,0.298608356712451,0.994700014591217,0.7618377400221172,0.005299985408782959
0.08,0.2951224148273468,0.29729264844300896,0.9926999807357788,0.763171149390551,0.007300019264221191
0.085,0.29324230551719666,0.29599506366237255,0.9907000064849854,0.7639043100837791,0.009299993515014648
0.09,0.29152894020080566,0.2948012242532738,0.9889000058174133,0.7647891596723633,0.01109999418258667
0.095,0.2890578806400299,0.2930729856455313,0.986299991607666,0.7665010645848119,0.013700008392333984
0.1,0.2875257432460785,0.2919932536162664,0.9847000241279602,0.7674418604651163,0.015299975872039795
0.105,0.2859441339969635,0.29088925801119025,0.9829999804496765,0.7681586978636826,0.017000019550323486
0.11,0.2841514050960541,0.28962533484418,0.9811000227928162,0.7694424625420446,0.018899977207183838
0.115,0.2817625105381012,0.2879535002554931,0.9785000085830688,0.7707715891670925,0.021499991416931152
0.12,0.28015947341918945,0.28681354694538286,0.9768000245094299,0.7719082719082719,0.02319997549057007
0.125,0.2782723009586334,0.2854660591435423,0.9747999906539917,0.7733894132129667,0.0252000093460083
0.13,0.2768379747867584,0.2844323315331861,0.9732999801635742,0.774581321278126,0.02670001983642578
0.135,0.27438119053840637,0.2826923312979729,0.9706000089645386,0.7759118071296105,0.029399991035461426
0.14,0.2714720368385315,0.28062026658924694,0.9674000144004822,0.7774446971263179,0.03259998559951782
0.145,0.2693014144897461,0.279068824886658,0.9649999737739563,0.7786528497409326,0.0350000262260437
0.15,0.2665608823299408,0.27709032086473495,0.9620000123977661,0.7803534303534303,0.03799998760223389
0.155,0.2641722559928894,0.27535151262344953,0.9593999981880188,0.7821555138628309,0.0406000018119812
0.16,0.26178446412086487,0.2736041729266827,0.9567999839782715,0.7837583612040134,0.043200016021728516
0.165,0.2598022222518921,0.2721296969515947,0.9546999931335449,0.7853776055305332,0.04530000686645508
0.17,0.25672024488449097,0.2698625452095159,0.9513000249862671,0.7872385157153369,0.04869997501373291
0.17500000000000002,0.2537568509578705,0.26767601302907434,0.9480000138282776,0.7891350210970464,0.05199998617172241
0.18,0.2516387701034546,0.2661154500118972,0.9455999732017517,0.790080372250423,0.05440002679824829
0.185,0.2502635419368744,0.26510969258971134,0.9440000057220459,0.7905720338983051,0.0559999942779541
0.19,0.24891987442970276,0.2641059660974801,0.9424999952316284,0.7912997347480106,0.05750000476837158
0.195,0.24591940641403198,0.2618950044512114,0.9390000104904175,0.7926517571884985,0.06099998950958252
0.2,0.2431822270154953,0.25986559795095104,0.9358000159263611,0.7938662107287882,0.06419998407363892
0.20500000000000002,0.24106255173683167,0.25829052697752597,0.9333000183105469,0.7949212471873995,0.06669998168945312
0.21,0.23886415362358093,0.2566224324841534,0.9308000206947327,0.7965191233347658,0.06919997930526733
