tau,coverage,accepted_loss_mass,selective_risk,selective_acc,abstention_rate,risk
0.0,1.0,0.28998416662216187,0.28998416662216187,0.7639999985694885,0.0,0.28998416662216187
0.005,0.7807000279426575,0.12809713184833527,0.16407984495162964,0.8611502647399902,0.21929997205734253,0.16407984495162964
0.01,0.7487999796867371,0.11073459684848785,0.14788274466991425,0.8741987347602844,0.25120002031326294,0.14788274466991425
0.015,0.7322999835014343,0.10204777121543884,0.13935241103172302,0.8809230923652649,0.2677000164985657,0.13935241103172302
0.02,0.718999981880188,0.09556253999471664,0.13291035592556,0.8853963613510132,0.281000018119812,0.13291035592556
0.025,0.7084000110626221,0.09079676121473312,0.12817159295082092,0.8893280625343323,0.29159998893737793,0.12817159295082092
0.03,0.701200008392334,0.08729078620672226,0.12448771297931671,0.8924700617790222,0.298799991607666,0.12448771297931671
0.035,0.6959999799728394,0.08511321246623993,0.12228909879922867,0.8939655423164368,0.30400002002716064,0.12228909879922867
0.04,0.6898000240325928,0.08285850286483765,0.1201196014881134,0.8954769372940063,0.3101999759674072,0.1201196014881134
0.045,0.6841999888420105,0.08079324662685394,0.11808425933122635,0.8969599604606628,0.3158000111579895,0.11808425933122635
0.05,0.6800000071525574,0.07907015830278397,0.11627964675426483,0.8980882167816162,0.3199999928474426,0.11627964675426483
0.055,0.6754999756813049,0.07711686193943024,0.1141626387834549,0.8996298909187317,0.32450002431869507,0.1141626387834549
0.06,0.6705999970436096,0.07487225532531738,0.11164964735507965,0.9018788933753967,0.3294000029563904,0.11164964735507965
0.065,0.6668999791145325,0.07323679327964783,0.10981675237417221,0.9034337997436523,0.33310002088546753,0.10981675237417221
0.07,0.6635000109672546,0.07183364033699036,0.10826472193002701,0.9047475457191467,0.33649998903274536,0.10826472193002701
0.075,0.659600019454956,0.07007808238267899,0.1062433049082756,0.9066100716590881,0.34039998054504395,0.1062433049082756
0.08,0.6554999947547913,0.06852869689464569,0.10454416275024414,0.9080091714859009,0.34450000524520874,0.10454416275024414
0.085,0.6525999903678894,0.06731810420751572,0.10315369814634323,0.909132719039917,0.3474000096321106,0.10315369814634323
0.09,0.6495000123977661,0.06599543988704681,0.10160961002111435,0.9107005596160889,0.3504999876022339,0.10160961002111435
0.095,0.6467000246047974,0.06509721279144287,0.10066059976816177,0.9115509390830994,0.35329997539520264,0.10066059976816177
0.1,0.6449000239372253,0.06418658792972565,0.09952951222658157,0.9126996397972107,0.35509997606277466,0.09952951222658157
0.105,0.6431000232696533,0.06345141679048538,0.09866493195295334,0.9138547778129578,0.3568999767303467,0.09866493195295334
0.11,0.6407999992370605,0.06265311688184738,0.09777328372001648,0.9146379232406616,0.35920000076293945,0.09777328372001648
0.115,0.6392999887466431,0.06217537820339203,0.0972554013133049,0.9150633215904236,0.36070001125335693,0.0972554013133049
0.12,0.6373999714851379,0.06166096031665802,0.09673824906349182,0.9154376983642578,0.36260002851486206,0.09673824906349182
0.125,0.6348999738693237,0.060670286417007446,0.09555880725383759,0.9165222644805908,0.36510002613067627,0.09555880725383759
0.13,0.6327999830245972,0.060105450451374054,0.09498333185911179,0.9168773889541626,0.36720001697540283,0.09498333185911179
0.135,0.6305000185966492,0.0596897229552269,0.09467045217752457,0.9167327284812927,0.36949998140335083,0.09467045217752457
0.14,0.6283000111579895,0.05914740636944771,0.09413879364728928,0.9170778393745422,0.3716999888420105,0.09413879364728928
0.145,0.6263999938964844,0.0585150346159935,0.093414805829525,0.9176245331764221,0.3736000061035156,0.093414805829525
0.15,0.625,0.05801857262849808,0.09282971918582916,0.9180799722671509,0.375,0.09282971918582916
0.155,0.6236000061035156,0.057767998427152634,0.09263630211353302,0.9180564284324646,0.3763999938964844,0.09263630211353302
0.16,0.6225000023841858,0.05743103474378586,0.09225869178771973,0.9183935523033142,0.3774999976158142,0.09225869178771973
0.165,0.6212000250816345,0.05695534497499466,0.09168600291013718,0.9188666939735413,0.3787999749183655,0.09168600291013718
0.17,0.6197999715805054,0.05632101371884346,0.09086965769529343,0.9198128581047058,0.38020002841949463,0.09086965769529343
0.17500000000000002,0.6184999942779541,0.05588218569755554,0.0903511494398117,0.9201293587684631,0.3815000057220459,0.0903511494398117
0.18,0.6173999905586243,0.05532912537455559,0.0896163359284401,0.9207968711853027,0.38260000944137573,0.0896163359284401
0.185,0.616599977016449,0.05520613491535187,0.08953314274549484,0.9208562970161438,0.383400022983551,0.08953314274549484
0.19,0.6151000261306763,0.05497642979025841,0.08937803655862808,0.9208258986473083,0.38489997386932373,0.08937803655862808
