alpha,tau_hat,cal_accepted_loss_mass,test_accepted_loss_mass,test_selective_risk,test_coverage,test_selective_acc,test_abstention_rate,violation_gap,violated,auroc,aupr,rc_auc_alm,rc_auc_risk,conservativeness,oracle_coverage,coverage_efficiency,method,dataset,seed
0.1,0.020645344629883766,0.0997944250702858,0.09549105912446976,0.13360999524593353,0.7146999835968018,0.8852665424346924,0.28530001640319824,0.0,False,0.8405257982219932,0.5856546820689736,0.06911818420473366,0.0887773055880392,0.00768656879663468,0.7232000231742859,0.9849280693444635,posthoc_crc,cifar100,456
