tau,coverage,accepted_loss_mass,selective_risk,selective_acc,abstention_rate,risk
0.0,1.0,0.07961828261613846,0.07961828261613846,0.9246000051498413,0.0,0.07961828261613846
0.005,0.8838000297546387,0.02341502346098423,0.026493577286601067,0.9751074910163879,0.11619997024536133,0.026493577286601067
0.01,0.8777999877929688,0.02176542766392231,0.024795429781079292,0.9767600893974304,0.12220001220703125,0.024795429781079292
0.015,0.8744000196456909,0.021148214116692543,0.024185972288250923,0.9773558974266052,0.12559998035430908,0.024185972288250923
0.02,0.871399998664856,0.02053515799343586,0.023565707728266716,0.9779664874076843,0.12860000133514404,0.023565707728266716
0.025,0.8705999851226807,0.020484162494540215,0.02352878823876381,0.9779462218284607,0.12940001487731934,0.02352878823876381
0.03,0.8682000041007996,0.01965782232582569,0.022642044350504875,0.978806734085083,0.13179999589920044,0.022642044350504875
0.035,0.8672000169754028,0.019452713429927826,0.0224316343665123,0.9790129065513611,0.13279998302459717,0.0224316343665123
0.04,0.8654000163078308,0.018451441079378128,0.021321287378668785,0.9801247715950012,0.1345999836921692,0.021321287378668785
0.045,0.8640000224113464,0.018045438453555107,0.020885925740003586,0.980555534362793,0.13599997758865356,0.020885925740003586
0.05,0.8632000088691711,0.017841946333646774,0.020669538527727127,0.9807692170143127,0.13679999113082886,0.020669538527727127
0.055,0.8618000149726868,0.01743844337761402,0.020234907045960426,0.9812021255493164,0.13819998502731323,0.020234907045960426
0.06,0.8601999878883362,0.01723172515630722,0.020032232627272606,0.981399655342102,0.13980001211166382,0.020032232627272606
0.065,0.8596000075340271,0.017229244112968445,0.020043326541781425,0.9813867211341858,0.1403999924659729,0.020043326541781425
0.07,0.859000027179718,0.01722647249698639,0.020054100081324577,0.98137366771698,0.14099997282028198,0.020054100081324577
0.075,0.8579999804496765,0.017220167443156242,0.02007012441754341,0.9813519716262817,0.1420000195503235,0.02007012441754341
0.08,0.857200026512146,0.01701762154698372,0.019852569326758385,0.981567919254303,0.142799973487854,0.019852569326758385
0.085,0.8560000061988831,0.016813239082694054,0.019641634076833725,0.98177570104599,0.14399999380111694,0.019641634076833725
0.09,0.8550000190734863,0.016411369666457176,0.0191945843398571,0.9822221994400024,0.14499998092651367,0.0191945843398571
0.095,0.8546000123023987,0.016409870237112045,0.019201815128326416,0.9822139143943787,0.14539998769760132,0.019201815128326416
0.1,0.8539999723434448,0.016208821907639503,0.018979884684085846,0.9824355840682983,0.14600002765655518,0.018979884684085846
0.105,0.853600025177002,0.01620696485042572,0.018986603245139122,0.9824273586273193,0.14639997482299805,0.018986603245139122
0.11,0.8525999784469604,0.01600118726491928,0.018767518922686577,0.982641339302063,0.14740002155303955,0.018767518922686577
0.115,0.852400004863739,0.01600031368434429,0.01877089962363243,0.9826372861862183,0.147599995136261,0.01877089962363243
0.12,0.8518000245094299,0.015798969194293022,0.018547745421528816,0.9828598499298096,0.14819997549057007,0.018547745421528816
0.125,0.8514000177383423,0.015797408297657967,0.018554624170064926,0.9828518033027649,0.14859998226165771,0.018554624170064926
0.13,0.8511999845504761,0.015796564519405365,0.018557993695139885,0.9828477501869202,0.14880001544952393,0.018557993695139885
0.135,0.8510000109672546,0.015795638784766197,0.018561268225312233,0.9828436970710754,0.14899998903274536,0.018561268225312233
