alpha,tau_hat,cal_accepted_loss_mass,test_accepted_loss_mass,test_selective_risk,test_coverage,test_selective_acc,test_abstention_rate,violation_gap,violated,auroc,aupr,rc_auc_alm,rc_auc_risk,conservativeness,oracle_coverage,coverage_efficiency,method,dataset,seed
0.01,0.954991340637207,0.00970957987010479,0.007121595554053783,0.009860974736511707,0.7221999764442444,0.9914151430130005,0.2778000235557556,0.0,False,0.9117161687129234,0.45814060021383834,0.010729817860885754,0.012693465752964428,0.002269003298133612,0.0,0.0,vanilla,cifar10,456
0.02,0.0810810774564743,0.019608501344919205,0.018546052277088165,0.021737052127718925,0.8532000184059143,0.9796062111854553,0.1467999815940857,0.0,False,0.9138478034590757,0.4778490395737256,0.011476597775833125,0.013337181565127504,0.0010535982251167302,0.8646000027656555,0.9868147301373175,vanilla,cifar10,456
0.05,2.6129515390493907e-05,0.04972504824399948,0.042234987020492554,0.04515179246664047,0.9354000091552734,0.956809937953949,0.06459999084472656,0.0,False,0.9136166253101737,0.4780429214751916,0.010873321490928928,0.01284572083194288,0.006122644245624545,0.8912000060081482,1.0502692809688163,vanilla,cifar10,456
0.1,0.0,0.0809762179851532,0.07856560498476028,0.07856560498476028,1.0,0.9259999990463257,0.0,0.0,False,0.9130398108691845,0.4822347995230081,0.011392433032755445,0.013055705170832016,0.019075563549995428,1.0,1.0,vanilla,cifar10,456
0.15,0.0,0.07951818406581879,0.07975965738296509,0.07975965738296509,1.0,0.9246000051498413,0.0,0.0,False,0.9183800751748121,0.47226220098911653,0.011269062935458901,0.012371700066882041,0.07004206031560897,1.0,1.0,vanilla,cifar10,456
0.2,0.0,0.07928697764873505,0.08020953088998795,0.08020953088998795,1.0,0.9241999983787537,0.0,0.0,False,0.9092470475784806,0.45897273573046615,0.010913925209960929,0.012912860693808759,0.12084988951683046,1.0,1.0,vanilla,cifar10,456
