method,dataset,seed,alpha,temperature,tau_hat,cal_accepted_loss_mass,test_accepted_loss_mass,test_selective_risk,test_coverage,test_selective_acc,violation_gap,violated,auroc,aupr
TempScaled_MSP,cifar10,456,0.01,1.5327069759368896,0.9688434600830078,0.009635134600102901,0.006055509205907583,0.008799054324020656,0.6881999969482422,0.992444056960186,0.0,False,0.9156054892748964,0.5082270913862419
TempScaled_MSP,cifar10,456,0.02,1.5327069759368896,0.9483757615089417,0.019770819693803787,0.017966410145163536,0.021196803713587446,0.847599983215332,0.9801793298725814,0.0,False,0.9156054892748964,0.5082270913862419
TempScaled_MSP,cifar10,456,0.05,1.5327069759368896,0.7117117047309875,0.049769315868616104,0.04885264113545418,0.051402191521744134,0.9503999948501587,0.9513888888888888,0.0,False,0.9156054892748964,0.5082270913862419
TempScaled_MSP,cifar10,456,0.1,1.5327069759368896,0.0,0.07917384058237076,0.07911594957113266,0.07911594848632812,1.0,0.9244,0.0,False,0.9156054892748964,0.5082270913862419
TempScaled_MSP,cifar10,456,0.15,1.5327069759368896,0.0,0.07917384058237076,0.07911594957113266,0.07911594848632812,1.0,0.9244,0.0,False,0.9156054892748964,0.5082270913862419
TempScaled_MSP,cifar10,456,0.2,1.5327069759368896,0.0,0.07917384058237076,0.07911594957113266,0.07911594848632812,1.0,0.9244,0.0,False,0.9156054892748964,0.5082270913862419
