method,dataset,seed,primary_alpha,tau_hat,accepted_loss_mass,selective_risk,coverage,selective_acc,violation_gap,violated,auroc,aupr,rc_auc_alm,rc_auc_risk,conservativeness,coverage_efficiency
vanilla,cifar100,123,0.1,0.04541686922311783,0.09906864911317825,0.13506291806697845,0.7335000038146973,0.8869802355766296,0.0,False,0.8410949144225847,0.5730377399698865,0.06573906239066946,0.08555731894949951,0.0029208719730377253,0.9869776953151657
