alpha,tau_hat,cal_accepted_loss_mass,test_accepted_loss_mass,test_selective_risk,test_coverage,test_selective_acc,test_abstention_rate,violation_gap,violated,auroc,aupr,rc_auc_alm,rc_auc_risk,conservativeness,oracle_coverage,coverage_efficiency,method,dataset,seed
0.01,0.9839839935302734,0.0097582982853055,0.010675758123397827,0.029192667454481125,0.36570000648498535,0.972655177116394,0.6342999935150146,0.0006757581233978269,True,0.8422404318277892,0.5757164508355188,0.06459367827998157,0.08560089851830088,-0.0006280958279967306,0.3531999886035919,1.0472819935155477,vanilla,cifar100,123
0.02,0.9377691149711609,0.019769782200455666,0.019951453432440758,0.0437723845243454,0.45579999685287476,0.9594120383262634,0.5442000031471252,0.0,False,0.8401425717883269,0.5763033931620088,0.06499485992301077,0.08462989409136634,-3.941871225833851e-05,0.4578000009059906,1.0024028041003776,vanilla,cifar100,123
0.05,0.4144144058227539,0.04980868473649025,0.051318489015102386,0.08499252796173096,0.6037999987602234,0.9239814281463623,0.3962000012397766,0.0013184890151023837,True,0.8411991892560119,0.5757838561580844,0.06566445044043318,0.08520286660170667,-0.0006064891815185519,0.6000000238418579,1.0043332575029826,vanilla,cifar100,123
0.1,0.04541686922311783,0.099708691239357,0.09906864911317825,0.13506291806697845,0.7335000038146973,0.8869802355766296,0.26649999618530273,0.0,False,0.8410949144225847,0.5730377399698865,0.06573906239066946,0.08555731894949951,0.0029208719730377253,0.7372000217437744,0.9869776953151657,vanilla,cifar100,123
0.15,0.008077978156507015,0.1497860848903656,0.14721432328224182,0.1792018562555313,0.8215000033378601,0.8511260151863098,0.1784999966621399,0.0,False,0.8378069057108984,0.5699933348394333,0.06549354396193083,0.08537219944471544,0.0046287268400192205,0.8187999725341797,1.002442640354821,vanilla,cifar100,123
0.2,0.0013420741306617856,0.19983577728271484,0.19849199056625366,0.22108709812164307,0.8978000283241272,0.8186678290367126,0.1021999716758728,0.0,False,0.8353799542275108,0.5612676668172205,0.06531868119780013,0.0852495910787911,0.006279152631759655,0.8810999989509583,1.012370923405224,vanilla,cifar100,123
