method,dataset,seed,alpha,temperature,tau_hat,cal_accepted_loss_mass,test_accepted_loss_mass,test_selective_risk,test_coverage,test_selective_acc,violation_gap,violated,auroc,aupr
TempScaled_MSP,cifar10,999,0.01,1.5259394645690918,0.961800217628479,0.00968189351260662,0.015480541624128819,0.019273583157603958,0.8032000064849854,0.9820717131474104,0.005480541624128818,True,0.8974161378559415,0.4362806141490296
TempScaled_MSP,cifar10,999,0.02,1.5259394645690918,0.9439439177513123,0.019625309854745865,0.023618308827280998,0.027610835890806748,0.855400025844574,0.9738134206219312,0.003618308827280998,True,0.8974161378559415,0.4362806141490296
TempScaled_MSP,cifar10,999,0.05,1.5259394645690918,0.7207207083702087,0.04962155595421791,0.05176102742552757,0.05475040094429276,0.9453999996185303,0.9477469854030041,0.0017610274255275699,True,0.8974161378559415,0.4362806141490296
TempScaled_MSP,cifar10,999,0.1,1.5259394645690918,0.0,0.07955218851566315,0.08408836275339127,0.08408836059570313,1.0,0.9212,0.0,False,0.8974161378559415,0.4362806141490296
TempScaled_MSP,cifar10,999,0.15,1.5259394645690918,0.0,0.07955218851566315,0.08408836275339127,0.08408836059570313,1.0,0.9212,0.0,False,0.8974161378559415,0.4362806141490296
TempScaled_MSP,cifar10,999,0.2,1.5259394645690918,0.0,0.07955218851566315,0.08408836275339127,0.08408836059570313,1.0,0.9212,0.0,False,0.8974161378559415,0.4362806141490296
