target_coverage,actual_coverage,coverage_error,accepted_loss_mass,selective_risk,selective_acc,tau
0.7,0.7559000253677368,0.05590002536773686,0.009817468002438545,0.012987786903977394,0.9883582592010498,0.9550000000000001
0.8,0.800000011920929,1.1920928910669204e-08,0.01390465535223484,0.017380818724632263,0.984000027179718,0.685
0.9,0.8650000095367432,0.03499999046325686,0.026366455480456352,0.030481450259685516,0.9710982441902161,0.005
