tau,coverage,accepted_loss_mass,selective_risk,selective_acc,abstention_rate,risk
0.0,1.0,0.08798109740018845,0.08798109740018845,0.9161999821662903,0.0,0.08798109740018845
0.005,0.8650000095367432,0.026366455480456352,0.030481450259685516,0.9710982441902161,0.13499999046325684,0.030481450259685516
0.01,0.857699990272522,0.024808600544929504,0.028924565762281418,0.9726011157035828,0.14230000972747803,0.028924565762281418
0.015,0.8535000085830688,0.023187896236777306,0.02716800943017006,0.9743409752845764,0.14649999141693115,0.02716800943017006
0.02,0.8510000109672546,0.02257845550775528,0.026531673967838287,0.9749706387519836,0.14899998903274536,0.026531673967838287
0.025,0.8489999771118164,0.022268103435635567,0.02622862532734871,0.9752650260925293,0.1510000228881836,0.02622862532734871
0.03,0.8475000262260437,0.021961046382784843,0.02591273933649063,0.9755752086639404,0.1524999737739563,0.02591273933649063
0.035,0.8458999991416931,0.021741440519690514,0.025702141225337982,0.9757654666900635,0.15410000085830688,0.025702141225337982
0.04,0.8450000286102295,0.021637551486492157,0.02560657076537609,0.9758579730987549,0.1549999713897705,0.02560657076537609
0.045,0.8436999917030334,0.021428754553198814,0.02539854869246483,0.9760578274726868,0.15630000829696655,0.02539854869246483
0.05,0.8425999879837036,0.021224021911621094,0.02518872730433941,0.9762639403343201,0.1574000120162964,0.02518872730433941
0.055,0.8418999910354614,0.02121967449784279,0.025204507634043694,0.9762442111968994,0.15810000896453857,0.025204507634043694
0.06,0.8410999774932861,0.02111705206334591,0.02510646916925907,0.9763405323028564,0.15890002250671387,0.02510646916925907
0.065,0.840499997138977,0.020915895700454712,0.024885062128305435,0.9765615463256836,0.15950000286102295,0.024885062128305435
0.07,0.8400999903678894,0.02081514708697796,0.024776987731456757,0.976669430732727,0.1599000096321106,0.024776987731456757
0.075,0.8396000266075134,0.020514531061053276,0.024433696642518044,0.9770128726959229,0.16039997339248657,0.024433696642518044
0.08,0.8388000130653381,0.020312128588557243,0.02421570010483265,0.9772293567657471,0.16119998693466187,0.02421570010483265
0.085,0.8381999731063843,0.020110704004764557,0.02399272657930851,0.9774516820907593,0.16180002689361572,0.02399272657930851
0.09,0.8375999927520752,0.02010781317949295,0.02400646172463894,0.9774355292320251,0.1624000072479248,0.02400646172463894
0.095,0.8371999859809875,0.020006470382213593,0.02389688417315483,0.9775441884994507,0.16280001401901245,0.02389688417315483
0.1,0.8366000056266785,0.019904455170035362,0.02379208244383335,0.977647602558136,0.16339999437332153,0.02379208244383335
0.105,0.8360000252723694,0.01970280148088932,0.023567944765090942,0.9778708219528198,0.16399997472763062,0.023567944765090942
0.11,0.8355000019073486,0.019700784236192703,0.023579634726047516,0.9778575897216797,0.16449999809265137,0.023579634726047516
0.115,0.8349000215530396,0.019599080085754395,0.023474764078855515,0.9779614210128784,0.16509997844696045,0.023474764078855515
0.12,0.8345999717712402,0.01949848048388958,0.023362664505839348,0.9780732989311218,0.16540002822875977,0.023362664505839348
0.125,0.8338000178337097,0.019395697861909866,0.02326180972158909,0.978172242641449,0.16619998216629028,0.02326180972158909
0.13,0.8330000042915344,0.01929287612438202,0.023160714656114578,0.9782713055610657,0.16699999570846558,0.023160714656114578
0.135,0.8327000141143799,0.01919211819767952,0.02304806001484394,0.9783836007118225,0.16729998588562012,0.02304806001484394
0.14,0.832099974155426,0.01918897032737732,0.023060893639922142,0.9783679842948914,0.16790002584457397,0.023060893639922142
0.145,0.8314999938011169,0.01918645203113556,0.023074505850672722,0.9783523678779602,0.16850000619888306,0.023074505850672722
0.15,0.8309999704360962,0.01918456144630909,0.02308611385524273,0.9783393740653992,0.1690000295639038,0.02308611385524273
0.155,0.830299973487854,0.01908259093761444,0.0229827668517828,0.9784415364265442,0.169700026512146,0.0229827668517828
0.16,0.8295999765396118,0.01868213713169098,0.02251945063471794,0.9789054989814758,0.17040002346038818,0.02251945063471794
0.165,0.829200029373169,0.018680669367313385,0.022528544068336487,0.9788953065872192,0.17079997062683105,0.022528544068336487
0.17,0.8288999795913696,0.01858009397983551,0.022415362298488617,0.9790083169937134,0.17110002040863037,0.022415362298488617
0.17500000000000002,0.8284000158309937,0.018578073009848595,0.022426452487707138,0.978995680809021,0.17159998416900635,0.022426452487707138
0.18,0.828000009059906,0.01857658475637436,0.022435488179326057,0.9789854884147644,0.171999990940094,0.022435488179326057
0.185,0.8274999856948853,0.01857438124716282,0.02244638092815876,0.9789727926254272,0.17250001430511475,0.02244638092815876
0.19,0.8269000053405762,0.018373049795627594,0.02221919223666191,0.9791994094848633,0.17309999465942383,0.02221919223666191
0.195,0.8266000151634216,0.01827234774827957,0.02210542932152748,0.9793128371238708,0.17339998483657837,0.02210542932152748
0.2,0.8259000182151794,0.01817033812403679,0.02200065180659294,0.9794163703918457,0.17409998178482056,0.02200065180659294
0.20500000000000002,0.8253999948501587,0.018068984150886536,0.021891186013817787,0.979525089263916,0.1746000051498413,0.021891186013817787
0.21,0.8252000212669373,0.018068337813019753,0.02189570851624012,0.9795201420783997,0.17479997873306274,0.02189570851624012
0.215,0.824999988079071,0.01806742325425148,0.021899908781051636,0.9795151352882385,0.17500001192092896,0.021899908781051636
0.22,0.8248000144958496,0.017966996878385544,0.021783458068966866,0.9796314239501953,0.1751999855041504,0.021783458068966866
0.225,0.8245999813079834,0.01796627789735794,0.021787870675325394,0.979626476764679,0.1754000186920166,0.021787870675325394
0.23,0.8241000175476074,0.017864910885691643,0.02167808637022972,0.9797354936599731,0.17589998245239258,0.02167808637022972
