target_coverage,actual_coverage,coverage_error,risk,accuracy,threshold
0.7,0.980400025844574,0.280400025844574,0.0013381355674937367,1.0,0.9500000000000001
0.8,0.980400025844574,0.18040002584457393,0.0013381355674937367,1.0,0.9500000000000001
0.9,0.980400025844574,0.08040002584457395,0.0013381355674937367,1.0,0.9500000000000001
