id_coverage_target,threshold,id_coverage_actual,ood_accept_rate,dar,safety_ratio
0.6,0.9530167579650879,0.61080002784729,0.001306084799580276,0.001306084799580276,467.6536711145129
0.7,0.9530159831047058,0.7074000239372253,0.0018054702086374164,0.0018054702086374164,391.8071328353665
0.8,0.9530143737792969,0.8004000186920166,0.004686539527028799,0.004686539527028799,170.7866339779104
0.9,0.9530097246170044,0.9014000296592712,0.011485863476991653,0.011485863476991653,78.4790143705608
