threshold,coverage,risk,error,accuracy
0.29,0.9973999857902527,0.0013509575510397553,0.0,1.0
0.295,0.9973999857902527,0.0013509575510397553,0.0,1.0
0.3,0.9973999857902527,0.0013509575510397553,0.0,1.0
0.305,0.9972000122070312,0.0013504544040188193,0.0,1.0
0.31,0.9972000122070312,0.0013504544040188193,0.0,1.0
0.315,0.9972000122070312,0.0013504544040188193,0.0,1.0
0.32,0.9972000122070312,0.0013504544040188193,0.0,1.0
0.325,0.9972000122070312,0.0013504544040188193,0.0,1.0
0.33,0.9972000122070312,0.0013504544040188193,0.0,1.0
0.335,0.9972000122070312,0.0013504544040188193,0.0,1.0
0.34,0.9972000122070312,0.0013504544040188193,0.0,1.0
0.34500000000000003,0.996999979019165,0.0013501669745892286,0.0,1.0
0.35000000000000003,0.996999979019165,0.0013501669745892286,0.0,1.0
0.355,0.996999979019165,0.0013501669745892286,0.0,1.0
0.36,0.996999979019165,0.0013501669745892286,0.0,1.0
0.365,0.996999979019165,0.0013501669745892286,0.0,1.0
0.37,0.996999979019165,0.0013501669745892286,0.0,1.0
0.375,0.996999979019165,0.0013501669745892286,0.0,1.0
0.38,0.996999979019165,0.0013501669745892286,0.0,1.0
0.385,0.996999979019165,0.0013501669745892286,0.0,1.0
0.39,0.996999979019165,0.0013501669745892286,0.0,1.0
0.395,0.996999979019165,0.0013501669745892286,0.0,1.0
0.4,0.996999979019165,0.0013501669745892286,0.0,1.0
0.405,0.996999979019165,0.0013501669745892286,0.0,1.0
0.41000000000000003,0.996999979019165,0.0013501669745892286,0.0,1.0
0.41500000000000004,0.996999979019165,0.0013501669745892286,0.0,1.0
0.42,0.996999979019165,0.0013501669745892286,0.0,1.0
0.425,0.996999979019165,0.0013501669745892286,0.0,1.0
0.43,0.996999979019165,0.0013501669745892286,0.0,1.0
0.435,0.996999979019165,0.0013501669745892286,0.0,1.0
0.44,0.9968000054359436,0.0013498460175469518,0.0,1.0
0.445,0.9968000054359436,0.0013498460175469518,0.0,1.0
0.45,0.9968000054359436,0.0013498460175469518,0.0,1.0
0.455,0.9968000054359436,0.0013498460175469518,0.0,1.0
0.46,0.9968000054359436,0.0013498460175469518,0.0,1.0
0.465,0.9968000054359436,0.0013498460175469518,0.0,1.0
0.47000000000000003,0.9968000054359436,0.0013498460175469518,0.0,1.0
0.47500000000000003,0.9968000054359436,0.0013498460175469518,0.0,1.0
0.48,0.9965999722480774,0.0013497290201485157,0.0,1.0
0.485,0.9965999722480774,0.0013497290201485157,0.0,1.0
0.49,0.9965999722480774,0.0013497290201485157,0.0,1.0
0.495,0.9965999722480774,0.0013497290201485157,0.0,1.0
0.5,0.9965999722480774,0.0013497290201485157,0.0,1.0
0.505,0.9965999722480774,0.0013497290201485157,0.0,1.0
0.51,0.9965999722480774,0.0013497290201485157,0.0,1.0
0.515,0.9965999722480774,0.0013497290201485157,0.0,1.0
0.52,0.9965999722480774,0.0013497290201485157,0.0,1.0
0.525,0.9965999722480774,0.0013497290201485157,0.0,1.0
0.53,0.996399998664856,0.0013494817540049553,0.0,1.0
0.535,0.996399998664856,0.0013494817540049553,0.0,1.0
0.54,0.9962000250816345,0.001349128084257245,0.0,1.0
0.545,0.9962000250816345,0.001349128084257245,0.0,1.0
0.55,0.9962000250816345,0.001349128084257245,0.0,1.0
0.555,0.9959999918937683,0.001348881283774972,0.0,1.0
0.56,0.9959999918937683,0.001348881283774972,0.0,1.0
0.5650000000000001,0.9959999918937683,0.001348881283774972,0.0,1.0
0.5700000000000001,0.9959999918937683,0.001348881283774972,0.0,1.0
0.5750000000000001,0.9958000183105469,0.0013485319213941693,0.0,1.0
0.58,0.9958000183105469,0.0013485319213941693,0.0,1.0
0.585,0.9958000183105469,0.0013485319213941693,0.0,1.0
0.59,0.9958000183105469,0.0013485319213941693,0.0,1.0
0.595,0.9958000183105469,0.0013485319213941693,0.0,1.0
0.6,0.9958000183105469,0.0013485319213941693,0.0,1.0
0.605,0.9955999851226807,0.001348390942439437,0.0,1.0
0.61,0.9955999851226807,0.001348390942439437,0.0,1.0
0.615,0.9955999851226807,0.001348390942439437,0.0,1.0
0.62,0.9955999851226807,0.001348390942439437,0.0,1.0
0.625,0.9955999851226807,0.001348390942439437,0.0,1.0
0.63,0.9955999851226807,0.001348390942439437,0.0,1.0
0.635,0.9954000115394592,0.0013481255155056715,0.0,1.0
0.64,0.9954000115394592,0.0013481255155056715,0.0,1.0
0.645,0.9954000115394592,0.0013481255155056715,0.0,1.0
0.65,0.9954000115394592,0.0013481255155056715,0.0,1.0
0.655,0.9954000115394592,0.0013481255155056715,0.0,1.0
0.66,0.9954000115394592,0.0013481255155056715,0.0,1.0
0.665,0.995199978351593,0.0013479097979143262,0.0,1.0
0.67,0.995199978351593,0.0013479097979143262,0.0,1.0
0.675,0.995199978351593,0.0013479097979143262,0.0,1.0
0.68,0.9950000047683716,0.0013477382017299533,0.0,1.0
0.685,0.9950000047683716,0.0013477382017299533,0.0,1.0
0.6900000000000001,0.9950000047683716,0.0013477382017299533,0.0,1.0
0.6950000000000001,0.9947999715805054,0.001347469398751855,0.0,1.0
0.7000000000000001,0.9945999979972839,0.0013473436702042818,0.0,1.0
0.705,0.9945999979972839,0.0013473436702042818,0.0,1.0
0.71,0.9945999979972839,0.0013473436702042818,0.0,1.0
0.715,0.9945999979972839,0.0013473436702042818,0.0,1.0
0.72,0.9944000244140625,0.00134717533364892,0.0,1.0
0.725,0.9944000244140625,0.00134717533364892,0.0,1.0
0.73,0.9941999912261963,0.001346974284388125,0.0,1.0
0.735,0.9941999912261963,0.001346974284388125,0.0,1.0
0.74,0.9941999912261963,0.001346974284388125,0.0,1.0
0.745,0.9941999912261963,0.001346974284388125,0.0,1.0
0.75,0.9940000176429749,0.0013467860408127308,0.0,1.0
0.755,0.9937999844551086,0.001346589415334165,0.0,1.0
0.76,0.9937999844551086,0.001346589415334165,0.0,1.0
0.765,0.9936000108718872,0.001346538425423205,0.0,1.0
0.77,0.9936000108718872,0.001346538425423205,0.0,1.0
0.775,0.9936000108718872,0.001346538425423205,0.0,1.0
0.78,0.9932000041007996,0.0013462273636832833,0.0,1.0
0.785,0.9932000041007996,0.0013462273636832833,0.0,1.0
0.79,0.9932000041007996,0.0013462273636832833,0.0,1.0
0.795,0.9932000041007996,0.0013462273636832833,0.0,1.0
0.8,0.9932000041007996,0.0013462273636832833,0.0,1.0
0.805,0.9929999709129333,0.0013460703194141388,0.0,1.0
0.81,0.9929999709129333,0.0013460703194141388,0.0,1.0
0.8150000000000001,0.9929999709129333,0.0013460703194141388,0.0,1.0
0.8200000000000001,0.9927999973297119,0.0013459116453304887,0.0,1.0
0.8250000000000001,0.9926000237464905,0.00134578300639987,0.0,1.0
0.8300000000000001,0.9919999837875366,0.00134528917260468,0.0,1.0
0.835,0.9918000102043152,0.0013451814884319901,0.0,1.0
0.84,0.9918000102043152,0.0013451814884319901,0.0,1.0
0.845,0.9918000102043152,0.0013451814884319901,0.0,1.0
0.85,0.9914000034332275,0.0013448118697851896,0.0,1.0
0.855,0.9909999966621399,0.0013445899821817875,0.0,1.0
0.86,0.9908000230789185,0.001344498828984797,0.0,1.0
0.865,0.9904000163078308,0.0013441236224025488,0.0,1.0
0.87,0.9904000163078308,0.0013441236224025488,0.0,1.0
0.875,0.9904000163078308,0.0013441236224025488,0.0,1.0
0.88,0.9900000095367432,0.0013438810128718615,0.0,1.0
0.885,0.9900000095367432,0.0013438810128718615,0.0,1.0
0.89,0.989799976348877,0.0013436860172078013,0.0,1.0
0.895,0.9896000027656555,0.0013434584252536297,0.0,1.0
0.9,0.9894000291824341,0.0013432950945571065,0.0,1.0
0.905,0.9894000291824341,0.0013432950945571065,0.0,1.0
0.91,0.9891999959945679,0.0013432006817311049,0.0,1.0
0.915,0.9886000156402588,0.001342881703749299,0.0,1.0
0.92,0.9883999824523926,0.0013427622616291046,0.0,1.0
0.925,0.9876000285148621,0.0013422482879832387,0.0,1.0
0.93,0.9869999885559082,0.0013419456081464887,0.0,1.0
0.935,0.98580002784729,0.0013413962442427874,0.0,1.0
0.9400000000000001,0.9846000075340271,0.001340503222309053,0.0,1.0
0.9450000000000001,0.9836000204086304,0.0013399665476754308,0.0,1.0
0.9500000000000001,0.980400025844574,0.0013381355674937367,0.0,1.0
0.9550000000000001,0.0,0.0,0.0,0.0
0.96,0.0,0.0,0.0,0.0
0.965,0.0,0.0,0.0,0.0
0.97,0.0,0.0,0.0,0.0
0.975,0.0,0.0,0.0,0.0
0.98,0.0,0.0,0.0,0.0
0.985,0.0,0.0,0.0,0.0
0.99,0.0,0.0,0.0,0.0
0.995,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0
