alpha,tau_hat,cal_accepted_loss_mass,test_accepted_loss_mass,test_selective_risk,test_coverage,test_selective_acc,test_abstention_rate,violation_gap,violated,auroc,aupr,rc_auc_alm,rc_auc_risk,conservativeness,oracle_coverage,coverage_efficiency,method,dataset,seed
0.1,0.0,0.07975756376981735,0.0834580734372139,0.0834580734372139,1.0,0.9229999780654907,0.0,0.0,False,0.908338140732507,0.44303999746031436,0.01269023550694759,0.014571970857842287,0.01750506311655045,1.0,1.0,posthoc_crc,cifar10,999
