threshold,coverage,risk,error,accuracy
0.56,0.8095999956130981,0.019128022715449333,0.01778656244277954,0.9822134375572205
0.5700000000000001,0.8094000220298767,0.019132070243358612,0.01779097318649292,0.9822090268135071
0.58,0.8087999820709229,0.018897414207458496,0.017556846141815186,0.9824431538581848
0.59,0.8077999949455261,0.018670398741960526,0.01733100414276123,0.9826689958572388
0.6,0.8069999814033508,0.01868579536676407,0.01734822988510132,0.9826517701148987
0.61,0.8069999814033508,0.01868579536676407,0.01734822988510132,0.9826517701148987
0.62,0.8065999746322632,0.01869344152510166,0.017356812953948975,0.982643187046051
0.63,0.8058000206947327,0.018708817660808563,0.017374038696289062,0.9826259613037109
0.64,0.8044000267982483,0.01824078895151615,0.016907036304473877,0.9830929636955261
0.65,0.8037999868392944,0.0182523000985384,0.016919612884521484,0.9830803871154785
0.66,0.8032000064849854,0.0180156659334898,0.01668328046798706,0.9833167195320129
0.67,0.8023999929428101,0.01778266951441765,0.01645064353942871,0.9835493564605713
0.68,0.801800012588501,0.017545197159051895,0.016213536262512207,0.9837864637374878
0.6900000000000001,0.8011999726295471,0.01755606383085251,0.01622563600540161,0.9837743639945984
0.7000000000000001,0.8004000186920166,0.017570868134498596,0.016241908073425293,0.9837580919265747
0.71,0.7997999787330627,0.017332712188363075,0.01600402593612671,0.9839959740638733
0.72,0.7990000247955322,0.017347121611237526,0.016019999980926514,0.9839800000190735
0.73,0.7978000044822693,0.017118871212005615,0.015793442726135254,0.9842065572738647
0.74,0.796999990940094,0.017133308574557304,0.015809297561645508,0.9841907024383545
0.75,0.7950000166893005,0.01716971956193447,0.015849053859710693,0.9841509461402893
0.76,0.7946000099182129,0.017176976427435875,0.015857040882110596,0.9841429591178894
0.77,0.7936000227928162,0.016693012788891792,0.015372991561889648,0.9846270084381104
0.78,0.7928000092506409,0.016455864533782005,0.015136241912841797,0.9848637580871582
0.79,0.7915999889373779,0.016224434599280357,0.014906525611877441,0.9850934743881226
0.8,0.7907999753952026,0.01623796485364437,0.014921605587005615,0.9850783944129944
0.81,0.7900000214576721,0.01599946618080139,0.014683544635772705,0.9853164553642273
0.8200000000000001,0.7893999814987183,0.01600966416299343,0.014694690704345703,0.9853053092956543
0.8300000000000001,0.7888000011444092,0.016019869595766068,0.014705896377563477,0.9852941036224365
0.84,0.7879999876022339,0.015780676156282425,0.014467000961303711,0.9855329990386963
0.85,0.7868000268936157,0.01580110751092434,0.014489054679870605,0.9855109453201294
0.86,0.7851999998092651,0.01582866534590721,0.0145186185836792,0.9854813814163208
0.87,0.7833999991416931,0.015858734026551247,0.014551937580108643,0.9854480624198914
0.88,0.781000018119812,0.015645025297999382,0.014340579509735107,0.9856594204902649
0.89,0.7796000242233276,0.01566840521991253,0.014366328716278076,0.9856336712837219
0.9,0.7775999903678894,0.015446402132511139,0.014146089553833008,0.985853910446167
0.91,0.7748000025749207,0.014721877872943878,0.013422846794128418,0.9865771532058716
0.92,0.770799994468689,0.014009949751198292,0.012714087963104248,0.9872859120368958
0.93,0.7670000195503235,0.013027980923652649,0.0117340087890625,0.9882659912109375
0.9400000000000001,0.7613999843597412,0.012845693156123161,0.01155763864517212,0.9884423613548279
0.9500000000000001,0.7570000290870667,0.012644332833588123,0.011360645294189453,0.9886393547058105
0.96,0.75,0.011945611797273159,0.01066666841506958,0.9893333315849304
0.97,0.0,0.0,0.0,0.0
0.98,0.0,0.0,0.0,0.0
0.99,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0
