target_coverage,actual_coverage,coverage_error,accepted_loss_mass,selective_risk,selective_acc,tau
0.7,0.7002000212669373,0.00020002126693730027,0.09504356980323792,0.13573774695396423,0.8850328326225281,0.3
0.8,0.8021000027656555,0.002100002765655473,0.14619849622249603,0.18226966261863708,0.851016104221344,0.045
0.9,0.8903999924659729,0.009600007534027122,0.20444613695144653,0.2296115756034851,0.8140161633491516,0.005
