tau,coverage,accepted_loss_mass,selective_risk,selective_acc,abstention_rate,risk
0.0,1.0,0.2937004864215851,0.2937004864215851,0.7627999782562256,0.0,0.2937004864215851
0.005,0.8903999924659729,0.20444613695144653,0.2296115756034851,0.8140161633491516,0.1096000075340271,0.2296115756034851
0.01,0.8629999756813049,0.18598613142967224,0.21551115810871124,0.8239861130714417,0.13700002431869507,0.21551115810871124
0.015,0.8478999733924866,0.17535313963890076,0.20680874586105347,0.8313480615615845,0.15210002660751343,0.20680874586105347
0.02,0.8355000019073486,0.16677284240722656,0.1996084302663803,0.8375822901725769,0.16449999809265137,0.1996084302663803
0.025,0.8274000287055969,0.161489337682724,0.1951768547296524,0.8407058119773865,0.17259997129440308,0.1951768547296524
0.03,0.8192999958992004,0.15669144690036774,0.19125038385391235,0.8432808518409729,0.18070000410079956,0.19125038385391235
0.035,0.8119000196456909,0.15211062133312225,0.18735142052173615,0.8466559648513794,0.18809998035430908,0.18735142052173615
0.04,0.805899977684021,0.14834198355674744,0.18406996130943298,0.8494850397109985,0.194100022315979,0.18406996130943298
0.045,0.8021000027656555,0.14619849622249603,0.18226966261863708,0.851016104221344,0.19789999723434448,0.18226966261863708
0.05,0.7972999811172485,0.14345377683639526,0.17992447316646576,0.8527530431747437,0.20270001888275146,0.17992447316646576
0.055,0.7928000092506409,0.14096538722515106,0.17780698835849762,0.8541876673698425,0.20719999074935913,0.17780698835849762
0.06,0.7882000207901001,0.138070210814476,0.17517155408859253,0.8562547564506531,0.2117999792098999,0.17517155408859253
0.065,0.7846999764442444,0.13544516265392303,0.17260757088661194,0.858544647693634,0.21530002355575562,0.17260757088661194
0.07,0.7818999886512756,0.13377249240875244,0.17108646035194397,0.8595728278160095,0.21810001134872437,0.17108646035194397
0.075,0.7785000205039978,0.13189288973808289,0.16941925883293152,0.8608863353729248,0.2214999794960022,0.16941925883293152
0.08,0.7763000130653381,0.13069568574428558,0.16835717856884003,0.8616514205932617,0.22369998693466187,0.16835717856884003
0.085,0.7736999988555908,0.12922212481498718,0.16701838374137878,0.8624789714813232,0.22630000114440918,0.16701838374137878
0.09,0.7706999778747559,0.12793518602848053,0.1659986823797226,0.8632411956787109,0.22930002212524414,0.1659986823797226
0.095,0.7680000066757202,0.12655076384544373,0.1647796332836151,0.864062488079071,0.23199999332427979,0.1647796332836151
0.1,0.7652000188827515,0.12502798438072205,0.1633925586938858,0.8650026321411133,0.23479998111724854,0.1633925586938858
0.105,0.7633000016212463,0.12399637699127197,0.1624477654695511,0.8658456802368164,0.23669999837875366,0.1624477654695511
0.11,0.760699987411499,0.12278898805379868,0.16141578555107117,0.8664388060569763,0.23930001258850098,0.16141578555107117
0.115,0.7584999799728394,0.12170246243476868,0.1604515016078949,0.8672379851341248,0.24150002002716064,0.1604515016078949
0.12,0.7563999891281128,0.12051843106746674,0.15933161973953247,0.8680592179298401,0.2436000108718872,0.15933161973953247
0.125,0.7542999982833862,0.11950483173131943,0.15843144059181213,0.8687524795532227,0.24570000171661377,0.15843144059181213
0.13,0.7530999779701233,0.11885810643434525,0.15782512724399567,0.8693400621414185,0.2469000220298767,0.15782512724399567
0.135,0.7512000203132629,0.11801762878894806,0.1571054607629776,0.8696751594543457,0.24879997968673706,0.1571054607629776
0.14,0.7491000294685364,0.1169252097606659,0.15608757734298706,0.870644748210907,0.2508999705314636,0.15608757734298706
0.145,0.746999979019165,0.11584434658288956,0.1550794541835785,0.8714859485626221,0.25300002098083496,0.1550794541835785
0.15,0.7451000213623047,0.11491473019123077,0.15422725677490234,0.8722319006919861,0.2548999786376953,0.15422725677490234
0.155,0.743399977684021,0.114125095307827,0.15351775288581848,0.8727468252182007,0.256600022315979,0.15351775288581848
0.16,0.741599977016449,0.11326273530721664,0.15272752940654755,0.8731122016906738,0.258400022983551,0.15272752940654755
0.165,0.7401000261306763,0.11265694350004196,0.1522185504436493,0.8733955025672913,0.25989997386932373,0.1522185504436493
0.17,0.738099992275238,0.11202438920736313,0.15177400410175323,0.873594343662262,0.26190000772476196,0.15177400410175323
0.17500000000000002,0.7365000247955322,0.11132755130529404,0.15115757286548615,0.8739986419677734,0.2634999752044678,0.15115757286548615
0.18,0.7354000210762024,0.11060793697834015,0.1504051387310028,0.8746260404586792,0.2645999789237976,0.1504051387310028
0.185,0.7339000105857849,0.10995426028966904,0.14982186257839203,0.8750510811805725,0.2660999894142151,0.14982186257839203
0.19,0.7318000197410583,0.10890106111764908,0.14881260693073273,0.8757857084274292,0.26819998025894165,0.14881260693073273
0.195,0.7297999858856201,0.10814087837934494,0.14817878603935242,0.8764045238494873,0.2702000141143799,0.14817878603935242
0.2,0.7279000282287598,0.10719939321279526,0.14727213978767395,0.8771809339523315,0.27209997177124023,0.14727213978767395
0.20500000000000002,0.7263000011444092,0.10648519545793533,0.1466132402420044,0.877598762512207,0.2736999988555908,0.1466132402420044
0.21,0.7247999906539917,0.10598336160182953,0.14622429013252258,0.8777593970298767,0.2752000093460083,0.14622429013252258
0.215,0.7235000133514404,0.10525524616241455,0.14548064768314362,0.8782308101654053,0.27649998664855957,0.14548064768314362
0.22,0.7221999764442444,0.1044924408197403,0.14468629658222198,0.8788424134254456,0.2778000235557556,0.14468629658222198
0.225,0.7211999893188477,0.10421829670667648,0.1445067971944809,0.8789517283439636,0.27880001068115234,0.1445067971944809
0.23,0.7190999984741211,0.10331059247255325,0.14366652071475983,0.8792935609817505,0.2809000015258789,0.14366652071475983
0.23500000000000001,0.7181000113487244,0.10302413254976273,0.14346766471862793,0.8792647123336792,0.28189998865127563,0.14346766471862793
0.24,0.7167999744415283,0.1025385856628418,0.14305047690868378,0.8793247938156128,0.2832000255584717,0.14305047690868378
0.245,0.7143999934196472,0.10164525359869003,0.14228059351444244,0.8797592520713806,0.2856000065803528,0.14228059351444244
0.25,0.7134000062942505,0.10106010735034943,0.14165981113910675,0.8802915811538696,0.2865999937057495,0.14165981113910675
0.255,0.7121000289916992,0.10045679658651352,0.14107118546962738,0.8809155821800232,0.2878999710083008,0.14107118546962738
0.26,0.7106000185012817,0.09955544769763947,0.14010053873062134,0.881790041923523,0.28939998149871826,0.14010053873062134
0.265,0.7093999981880188,0.09892889112234116,0.13945430517196655,0.8822948932647705,0.2906000018119812,0.13945430517196655
0.27,0.7074999809265137,0.09802279621362686,0.1385481208562851,0.8831095695495605,0.29250001907348633,0.1385481208562851
0.275,0.7062000036239624,0.09748943895101547,0.13804791867733002,0.8834607601165771,0.2937999963760376,0.13804791867733002
0.28,0.7049999833106995,0.09691789001226425,0.13747218251228333,0.8838297724723816,0.29500001668930054,0.13747218251228333
