method,dataset,seed,primary_alpha,tau_hat,accepted_loss_mass,selective_risk,coverage,selective_acc,violation_gap,violated,auroc,aupr,rc_auc_alm,rc_auc_risk,conservativeness,coverage_efficiency
CRC-Select,cifar100,456,0.1,0.23920011520385742,0.10212313383817673,0.14241129159927368,0.7171000242233276,0.8803514242172241,0.0021231338381767217,True,0.8275350348102599,0.5760326422172378,0.07330506116023176,0.09834880538570168,0.00035659819841385443,1.0
