tau,accepted_loss_mass,selective_risk,coverage,selective_acc,abstention_rate
0.0,0.2810213565826416,0.2810213623046875,1.0,0.7702,0.0
0.005,0.2810213565826416,0.2810213623046875,1.0,0.7702,0.0
0.01,0.2810213565826416,0.2810213623046875,1.0,0.7702,0.0
0.015,0.2810213565826416,0.2810213623046875,1.0,0.7702,0.0
0.02,0.2810213565826416,0.2810213623046875,1.0,0.7702,0.0
0.025,0.2810213565826416,0.2810213623046875,1.0,0.7702,0.0
0.03,0.2810213565826416,0.2810213623046875,1.0,0.7702,0.0
0.035,0.2810213565826416,0.2810213623046875,1.0,0.7702,0.0
0.04,0.2810213565826416,0.2810213623046875,1.0,0.7702,0.0
0.045,0.2810213565826416,0.2810213623046875,1.0,0.7702,0.0
0.05,0.28082552552223206,0.2808816890331191,0.9998000264167786,0.7703540708141629,0.00019997358322143555
0.055,0.28082552552223206,0.2808816890331191,0.9998000264167786,0.7703540708141629,0.00019997358322143555
0.06,0.2807309627532959,0.2808152015917275,0.9997000098228455,0.7704311293388016,0.000299990177154541
0.065,0.28053656220436096,0.2806769107209855,0.9994999766349792,0.7705852926463231,0.000500023365020752
0.07,0.280057430267334,0.28033775963463464,0.9990000128746033,0.7708708708708709,0.0009999871253967285
0.075,0.27967655658721924,0.2800686586220709,0.9986000061035156,0.7710795113158422,0.001399993896484375
0.08,0.2790997624397278,0.27965907400738976,0.9980000257492065,0.7714428857715431,0.001999974250793457
0.085,0.278623104095459,0.2793213992011278,0.9975000023841858,0.7717293233082707,0.002499997615814209
0.09,0.2775483727455139,0.2785511483920238,0.996399998664856,0.7725812926535528,0.003600001335144043
0.095,0.2758360207080841,0.2773336122483285,0.9945999979972839,0.7737784033782426,0.0054000020027160645
0.1,0.274982750415802,0.27672611377459244,0.9937000274658203,0.7742779510918788,0.0062999725341796875
0.105,0.27348002791404724,0.275657725326958,0.9921000003814697,0.7751234754561032,0.007899999618530273
0.11,0.2725200057029724,0.27496722785919686,0.991100013256073,0.7758046614872364,0.008899986743927002
0.115,0.27090805768966675,0.27381044738288357,0.9894000291824341,0.7766323024054983,0.010599970817565918
0.12,0.2690083682537079,0.2724411322902952,0.9873999953269958,0.7781041118087908,0.01260000467300415
0.125,0.2673046886920929,0.27121011312905846,0.9855999946594238,0.7792207792207793,0.014400005340576172
0.13,0.265895813703537,0.2701918760240956,0.9840999841690063,0.7801036480032517,0.015900015830993652
0.135,0.26402747631073,0.26883972124465433,0.9821000099182129,0.7812850015273394,0.01789999008178711
0.14,0.26245927810668945,0.26770632124005506,0.980400025844574,0.7821297429620563,0.019599974155426025
0.145,0.26132965087890625,0.2668807833802466,0.979200005531311,0.7828839869281046,0.020799994468688965
0.15,0.2603163719177246,0.2661449314199724,0.9781000018119812,0.7835599631939475,0.0218999981880188
0.155,0.2584547698497772,0.2647830762649191,0.9761000275611877,0.78465321176109,0.023899972438812256
0.16,0.25717392563819885,0.2638493134105366,0.9746999740600586,0.7852672617215554,0.025300025939941406
0.165,0.2558088004589081,0.26285328141858044,0.9732000231742859,0.7859638306617345,0.02679997682571411
0.17,0.254058301448822,0.2615652226719345,0.9713000059127808,0.7872953773293524,0.02869999408721924
0.17500000000000002,0.25243470072746277,0.2603493114509205,0.9696000218391418,0.7886757425742574,0.030399978160858154
0.18,0.24995318055152893,0.25850984985843933,0.9668999910354614,0.7903609473575344,0.033100008964538574
0.185,0.2488667517900467,0.257706066114606,0.9656999707221985,0.7910324117220668,0.034300029277801514
0.19,0.24765336513519287,0.2567952811495489,0.9643999934196472,0.7919950228121112,0.03560000658035278
0.195,0.245298370718956,0.25501441340868336,0.961899995803833,0.7938455140867035,0.03810000419616699
0.2,0.24328112602233887,0.25349705942449463,0.9596999883651733,0.7950401167031363,0.04030001163482666
0.20500000000000002,0.24222812056541443,0.25271583202921233,0.9585000276565552,0.7956181533646323,0.041499972343444824
0.21,0.24063526093959808,0.25152634462867146,0.9567000269889832,0.7965924532246264,0.043299973011016846
0.215,0.23869377374649048,0.25004585628961085,0.9545999765396118,0.7980305887282632,0.045400023460388184
0.22,0.2371184080839157,0.24886482808892213,0.9527999758720398,0.7986985726280437,0.047200024127960205
0.225,0.2355617880821228,0.24769904520734753,0.9509999752044678,0.7994742376445847,0.04900002479553223
0.23,0.23406511545181274,0.24656600895890393,0.9492999911308289,0.8001685452438639,0.05070000886917114
