method,dataset,seed,alpha,tau_hat,cal_accepted_loss_mass,test_accepted_loss_mass,test_selective_risk,test_coverage,test_selective_acc,violation_gap,violated,auroc,aupr
MSP,cifar10,999,0.01,0.9975656867027283,0.009679889306426048,0.015683237463235855,0.019491967057340215,0.8046000003814697,0.9818543375590355,0.005683237463235855,True,0.8995318399527432,0.4336904037738725
MSP,cifar10,999,0.02,0.9954087734222412,0.019418073818087578,0.02361149527132511,0.027648119959954077,0.8539999723434448,0.9737704918032787,0.003611495271325111,True,0.8995318399527432,0.4336904037738725
MSP,cifar10,999,0.05,0.8958958983421326,0.0497586764395237,0.0519200935959816,0.05493027166042901,0.9452000260353088,0.9475243334743969,0.0019200935959815951,True,0.8995318399527432,0.4336904037738725
MSP,cifar10,999,0.1,0.0,0.07955218851566315,0.08408836275339127,0.08408836059570313,1.0,0.9212,0.0,False,0.8995318399527432,0.4336904037738725
MSP,cifar10,999,0.15,0.0,0.07955218851566315,0.08408836275339127,0.08408836059570313,1.0,0.9212,0.0,False,0.8995318399527432,0.4336904037738725
MSP,cifar10,999,0.2,0.0,0.07955218851566315,0.08408836275339127,0.08408836059570313,1.0,0.9212,0.0,False,0.8995318399527432,0.4336904037738725
