tau,accepted_loss_mass,selective_risk,coverage,selective_acc,abstention_rate
0.0,0.07911594957113266,0.07911594848632812,1.0,0.9244,0.0
0.005,0.07911594957113266,0.07911594848632812,1.0,0.9244,0.0
0.01,0.07911594957113266,0.07911594848632812,1.0,0.9244,0.0
0.015,0.07911594957113266,0.07911594848632812,1.0,0.9244,0.0
0.02,0.07911594957113266,0.07911594848632812,1.0,0.9244,0.0
0.025,0.07911594957113266,0.07911594848632812,1.0,0.9244,0.0
0.03,0.07911594957113266,0.07911594848632812,1.0,0.9244,0.0
0.035,0.07911594957113266,0.07911594848632812,1.0,0.9244,0.0
0.04,0.07911594957113266,0.07911594848632812,1.0,0.9244,0.0
0.045,0.07911594957113266,0.07911594848632812,1.0,0.9244,0.0
0.05,0.07911594957113266,0.07911594848632812,1.0,0.9244,0.0
0.055,0.07911594957113266,0.07911594848632812,1.0,0.9244,0.0
0.06,0.07911594957113266,0.07911594848632812,1.0,0.9244,0.0
0.065,0.07911594957113266,0.07911594848632812,1.0,0.9244,0.0
0.07,0.07911594957113266,0.07911594848632812,1.0,0.9244,0.0
0.075,0.07911594957113266,0.07911594848632812,1.0,0.9244,0.0
0.08,0.07911594957113266,0.07911594848632812,1.0,0.9244,0.0
0.085,0.07911594957113266,0.07911594848632812,1.0,0.9244,0.0
0.09,0.07911594957113266,0.07911594848632812,1.0,0.9244,0.0
0.095,0.07911594957113266,0.07911594848632812,1.0,0.9244,0.0
0.1,0.07911594957113266,0.07911594848632812,1.0,0.9244,0.0
0.105,0.07911594957113266,0.07911594848632812,1.0,0.9244,0.0
0.11,0.07911594957113266,0.07911594848632812,1.0,0.9244,0.0
0.115,0.07911594957113266,0.07911594848632812,1.0,0.9244,0.0
0.12,0.07911594957113266,0.07911594848632812,1.0,0.9244,0.0
0.125,0.07911594957113266,0.07911594848632812,1.0,0.9244,0.0
0.13,0.07911594957113266,0.07911594848632812,1.0,0.9244,0.0
0.135,0.07911594957113266,0.07911594848632812,1.0,0.9244,0.0
0.14,0.07911594957113266,0.07911594848632812,1.0,0.9244,0.0
0.145,0.07911594957113266,0.07911594848632812,1.0,0.9244,0.0
0.15,0.07911594957113266,0.07911594848632812,1.0,0.9244,0.0
0.155,0.07911594957113266,0.07911594848632812,1.0,0.9244,0.0
0.16,0.07911594957113266,0.07911594848632812,1.0,0.9244,0.0
0.165,0.07911594957113266,0.07911594848632812,1.0,0.9244,0.0
0.17,0.07911594957113266,0.07911594848632812,1.0,0.9244,0.0
0.17500000000000002,0.07911594957113266,0.07911594848632812,1.0,0.9244,0.0
0.18,0.07911594957113266,0.07911594848632812,1.0,0.9244,0.0
0.185,0.07911594957113266,0.07911594848632812,1.0,0.9244,0.0
0.19,0.07911594957113266,0.07911594848632812,1.0,0.9244,0.0
