id_coverage_target,threshold,id_coverage_actual,ood_accept_rate,dar,safety_ratio
0.6,0.9568892121315002,0.6000000238418579,0.0038414259906858206,0.0038414259906858206,156.19159743821177
0.7,0.9568824768066406,0.7008000016212463,0.008988936431705952,0.008988936431705952,77.96241828178813
0.8,0.8421033620834351,0.800000011920929,0.07348647713661194,0.07348647713661194,10.886355343584773
0.9,0.0009041154989972711,0.8999999761581421,0.4765672981739044,0.4765672981739044,1.888505486468918
