method,dataset,seed,alpha,tau_hat,cal_accepted_loss_mass,test_accepted_loss_mass,test_selective_risk,test_coverage,test_selective_acc,violation_gap,violated,auroc,aupr
MSP,cifar10,123,0.01,0.9980636835098267,0.0096260542050004,0.009608342312276363,0.01267256921653979,0.7581999897956848,0.9886573463466104,0.0,False,0.9014660792353688,0.46056738263841446
MSP,cifar10,123,0.02,0.9950913786888123,0.019633984193205833,0.021624786779284477,0.025399091351835948,0.8514000177383423,0.9760394644115574,0.0016247867792844768,True,0.9014660792353688,0.46056738263841446
MSP,cifar10,123,0.05,0.8888888955116272,0.04979929327964783,0.05644374340772629,0.05927719375812264,0.9521999955177307,0.943289224952741,0.006443743407726285,True,0.9014660792353688,0.46056738263841446
MSP,cifar10,123,0.1,0.0,0.07610450685024261,0.08431481570005417,0.08431481323242188,1.0,0.9206,0.0,False,0.9014660792353688,0.46056738263841446
MSP,cifar10,123,0.15,0.0,0.07610450685024261,0.08431481570005417,0.08431481323242188,1.0,0.9206,0.0,False,0.9014660792353688,0.46056738263841446
MSP,cifar10,123,0.2,0.0,0.07610450685024261,0.08431481570005417,0.08431481323242188,1.0,0.9206,0.0,False,0.9014660792353688,0.46056738263841446
