tau,accepted_loss_mass,selective_risk,coverage,selective_acc,abstention_rate
0.0,0.29057154059410095,0.290571533203125,1.0,0.7652,0.0
0.005,0.29057154059410095,0.290571533203125,1.0,0.7652,0.0
0.01,0.29057154059410095,0.290571533203125,1.0,0.7652,0.0
0.015,0.29057154059410095,0.290571533203125,1.0,0.7652,0.0
0.02,0.29057154059410095,0.290571533203125,1.0,0.7652,0.0
0.025,0.29057154059410095,0.290571533203125,1.0,0.7652,0.0
0.03,0.29057154059410095,0.290571533203125,1.0,0.7652,0.0
0.035,0.29047420620918274,0.2905032690769077,0.9998999834060669,0.7652765276527653,0.00010001659393310547
0.04,0.29047420620918274,0.2905032690769077,0.9998999834060669,0.7652765276527653,0.00010001659393310547
0.045,0.29047420620918274,0.2905032690769077,0.9998999834060669,0.7652765276527653,0.00010001659393310547
0.05,0.28998619318008423,0.2901603022360291,0.9994000196456909,0.7656593956373824,0.000599980354309082
0.055,0.28989076614379883,0.2900938371703943,0.9993000030517578,0.7657360152106475,0.0006999969482421875
0.06,0.28970029950141907,0.28996125810104095,0.9991000294685364,0.7657892102892603,0.000899970531463623
0.065,0.2890222668647766,0.2894854423327324,0.9983999729156494,0.7663261217948718,0.001600027084350586
0.07,0.28844815492630005,0.2890841296164061,0.9977999925613403,0.7666867107636801,0.002200007438659668
0.075,0.287380576133728,0.2883320622115481,0.9966999888420105,0.7674325273402227,0.003300011157989502
0.08,0.2866199314594269,0.2877999259856035,0.9958999752998352,0.7677477658399438,0.004100024700164795
0.085,0.285369873046875,0.2869192369262769,0.9945999979972839,0.7684496279911522,0.0054000020027160645
0.09,0.28431379795074463,0.2861739244542652,0.9934999942779541,0.7691997986914947,0.0065000057220458984
0.095,0.28315669298171997,0.2853539145955104,0.9922999739646912,0.7699284490577446,0.007700026035308838
0.1,0.28173211216926575,0.28434810707729863,0.9908000230789185,0.7709931368591038,0.009199976921081543
0.105,0.27965566515922546,0.2828805017828242,0.9886000156402588,0.7722031155168926,0.011399984359741211
0.11,0.27806058526039124,0.28175154088876786,0.9868999719619751,0.7731279764920458,0.013100028038024902
0.115,0.2765469253063202,0.2806728141968182,0.9853000044822693,0.7740789607226225,0.014699995517730713
0.12,0.27455487847328186,0.2792462192966843,0.9832000136375427,0.7754271765663141,0.016799986362457275
0.125,0.2735956907272339,0.2785539636784769,0.982200026512146,0.776013031969049,0.017799973487854004
0.13,0.27190250158309937,0.27733832133249187,0.980400025844574,0.7771317829457365,0.019599974155426025
0.135,0.26992663741111755,0.2759139688665926,0.9782999753952026,0.7782888684452622,0.021700024604797363
0.14,0.26772186160087585,0.27430519979508194,0.9760000109672546,0.7800204918032787,0.02399998903274536
0.145,0.2661079168319702,0.27312728128528174,0.9743000268936157,0.78117622908755,0.025699973106384277
0.15,0.2645925283432007,0.2720186381174823,0.9726999998092651,0.7822555772591755,0.027300000190734863
0.155,0.2625207304954529,0.2705004920546754,0.9704999923706055,0.7838227717671303,0.02950000762939453
0.16,0.26036402583122253,0.2689155274446137,0.9682000279426575,0.7854782069820285,0.03179997205734253
0.165,0.2580080032348633,0.26719967669065864,0.9656000137329102,0.7865575807787903,0.034399986267089844
0.17,0.25689277052879333,0.2663757501425757,0.9643999934196472,0.7872252177519702,0.03560000658035278
0.17500000000000002,0.25457412004470825,0.2646850915925868,0.9617999792098999,0.7885215221459763,0.0382000207901001
0.18,0.25340530276298523,0.2638264423233342,0.9605000019073486,0.789068193649141,0.03949999809265137
0.185,0.25146540999412537,0.2623804312118505,0.9584000110626221,0.7903797996661102,0.04159998893737793
0.19,0.248978853225708,0.26051988848161034,0.9556999802589417,0.7920895678560218,0.04430001974105835
0.195,0.24751166999340057,0.2594190021191437,0.9541000127792358,0.7929986374593858,0.04589998722076416
0.2,0.2457950860261917,0.2581338928517512,0.9521999955177307,0.7943709304767906,0.04780000448226929
0.20500000000000002,0.2437116503715515,0.256565581122026,0.9498999714851379,0.7958732498157701,0.05010002851486206
0.21,0.2422979474067688,0.25550769716202676,0.9483000040054321,0.7964779078350733,0.05169999599456787
0.215,0.2408817559480667,0.2544436069455081,0.9466999769210815,0.7971902397802895,0.05330002307891846
0.22,0.23895102739334106,0.2529920861732398,0.9445000290870667,0.7983059820010587,0.05549997091293335
0.225,0.23706990480422974,0.25155973839233603,0.9423999786376953,0.7993421052631579,0.05760002136230469
0.23,0.23591335117816925,0.2506783067603735,0.941100001335144,0.8001275103602168,0.05889999866485596
0.23500000000000001,0.23442314565181732,0.2495456084003087,0.9394000172615051,0.8009367681498829,0.06059998273849487
0.24,0.23285815119743347,0.24835553999240081,0.9376000165939331,0.8017278156996587,0.062399983406066895
0.245,0.2315850406885147,0.24739347738456094,0.9361000061035156,0.8022647153081935,0.06389999389648438
0.25,0.23005996644496918,0.2462114307978382,0.9344000220298767,0.8031892123287672,0.06559997797012329
0.255,0.22847595810890198,0.24498815370838248,0.9326000213623047,0.804203302594896,0.06739997863769531
0.26,0.22684374451637268,0.24373455463629526,0.9307000041007996,0.8049854947888686,0.06929999589920044
0.265,0.22538095712661743,0.24260598173439182,0.9290000200271606,0.8059203444564047,0.07099997997283936
0.27,0.22343888878822327,0.2411124329357532,0.9266999959945679,0.8071652098845365,0.07330000400543213
0.275,0.22216230630874634,0.24012354592250323,0.9251999855041504,0.8079334198011241,0.07480001449584961
0.28,0.21989457309246063,0.23834227192513008,0.9225999712944031,0.8093431606329937,0.07740002870559692
0.28500000000000003,0.21859584748744965,0.2373204316679785,0.9211000204086304,0.8102269026164368,0.07889997959136963
0.29,0.21732455492019653,0.23632509846332644,0.9196000099182129,0.8112222705524141,0.08039999008178711
0.295,0.21592353284358978,0.23523644749564224,0.917900025844574,0.8119620873733522,0.08209997415542603
0.3,0.21383796632289886,0.23357505610834245,0.9154999852180481,0.8133260513380667,0.0845000147819519
0.305,0.21242104470729828,0.2324590117332841,0.9138000011444092,0.8144014007441454,0.08619999885559082
0.31,0.2107187807559967,0.231101967990856,0.9118000268936157,0.8155297214301382,0.08819997310638428
0.315,0.2098424732685089,0.2304188870854837,0.9107000231742859,0.8159657406390688,0.08929997682571411
0.32,0.20861242711544037,0.22944613589728607,0.9092000126838684,0.8167619885613726,0.09079998731613159
0.325,0.20734257996082306,0.2284263282196761,0.9077000021934509,0.8175608681282363,0.09229999780654907
0.33,0.20545566082000732,0.22694760196896058,0.9053000211715698,0.8186236606649729,0.09469997882843018
