tau,accepted_loss_mass,selective_risk,coverage,selective_acc,abstention_rate
0.0,0.08904247730970383,0.08904248046875,1.0,0.9143,0.0
0.005,0.08904247730970383,0.08904248046875,1.0,0.9143,0.0
0.01,0.08904247730970383,0.08904248046875,1.0,0.9143,0.0
0.015,0.08904247730970383,0.08904248046875,1.0,0.9143,0.0
0.02,0.08904247730970383,0.08904248046875,1.0,0.9143,0.0
0.025,0.08904247730970383,0.08904248046875,1.0,0.9143,0.0
0.03,0.08904247730970383,0.08904248046875,1.0,0.9143,0.0
0.035,0.08904247730970383,0.08904248046875,1.0,0.9143,0.0
0.04,0.08904247730970383,0.08904248046875,1.0,0.9143,0.0
0.045,0.08904247730970383,0.08904248046875,1.0,0.9143,0.0
0.05,0.08904247730970383,0.08904248046875,1.0,0.9143,0.0
0.055,0.08904247730970383,0.08904248046875,1.0,0.9143,0.0
0.06,0.08904247730970383,0.08904248046875,1.0,0.9143,0.0
0.065,0.08904247730970383,0.08904248046875,1.0,0.9143,0.0
0.07,0.08904247730970383,0.08904248046875,1.0,0.9143,0.0
0.075,0.08904247730970383,0.08904248046875,1.0,0.9143,0.0
0.08,0.08904247730970383,0.08904248046875,1.0,0.9143,0.0
0.085,0.08904247730970383,0.08904248046875,1.0,0.9143,0.0
0.09,0.08904247730970383,0.08904248046875,1.0,0.9143,0.0
0.095,0.08904247730970383,0.08904248046875,1.0,0.9143,0.0
0.1,0.08904247730970383,0.08904248046875,1.0,0.9143,0.0
0.105,0.08904247730970383,0.08904248046875,1.0,0.9143,0.0
0.11,0.08904247730970383,0.08904248046875,1.0,0.9143,0.0
0.115,0.08904247730970383,0.08904248046875,1.0,0.9143,0.0
0.12,0.08904247730970383,0.08904248046875,1.0,0.9143,0.0
0.125,0.08904247730970383,0.08904248046875,1.0,0.9143,0.0
0.13,0.08904247730970383,0.08904248046875,1.0,0.9143,0.0
0.135,0.08904247730970383,0.08904248046875,1.0,0.9143,0.0
0.14,0.08904247730970383,0.08904248046875,1.0,0.9143,0.0
0.145,0.08904247730970383,0.08904248046875,1.0,0.9143,0.0
0.15,0.08904247730970383,0.08904248046875,1.0,0.9143,0.0
0.155,0.08904247730970383,0.08904248046875,1.0,0.9143,0.0
0.16,0.08904247730970383,0.08904248046875,1.0,0.9143,0.0
0.165,0.08904247730970383,0.08904248046875,1.0,0.9143,0.0
0.17,0.08904247730970383,0.08904248046875,1.0,0.9143,0.0
0.17500000000000002,0.08904247730970383,0.08904248046875,1.0,0.9143,0.0
0.18,0.08904247730970383,0.08904248046875,1.0,0.9143,0.0
0.185,0.08904247730970383,0.08904248046875,1.0,0.9143,0.0
0.19,0.08904247730970383,0.08904248046875,1.0,0.9143,0.0
0.195,0.08904247730970383,0.08904248046875,1.0,0.9143,0.0
0.2,0.08904247730970383,0.08904248046875,1.0,0.9143,0.0
0.20500000000000002,0.08904247730970383,0.08904248046875,1.0,0.9143,0.0
0.21,0.0889587551355362,0.08896765531045292,0.9998999834060669,0.9143914391439144,0.00010001659393310547
0.215,0.0889587551355362,0.08896765531045292,0.9998999834060669,0.9143914391439144,0.00010001659393310547
0.22,0.0889587551355362,0.08896765531045292,0.9998999834060669,0.9143914391439144,0.00010001659393310547
0.225,0.08887595683336258,0.08889373699935299,0.9998000264167786,0.9144828965793159,0.00019997358322143555
0.23,0.08880208432674408,0.0888287360231507,0.9997000098228455,0.9145743723116935,0.000299990177154541
0.23500000000000001,0.08880208432674408,0.0888287360231507,0.9997000098228455,0.9145743723116935,0.000299990177154541
0.24,0.08880208432674408,0.0888287360231507,0.9997000098228455,0.9145743723116935,0.000299990177154541
0.245,0.08863769471645355,0.08868203633066533,0.9994999766349792,0.9147573786893447,0.000500023365020752
0.25,0.08856146037578583,0.08861463118105238,0.9994000196456909,0.9148489093456074,0.000599980354309082
0.255,0.08856146037578583,0.08861463118105238,0.9994000196456909,0.9148489093456074,0.000599980354309082
0.26,0.08856146037578583,0.08861463118105238,0.9994000196456909,0.9148489093456074,0.000599980354309082
0.265,0.08846946060657501,0.08853143611660975,0.9993000030517578,0.9149404583208246,0.0006999969482421875
0.27,0.08846946060657501,0.08853143611660975,0.9993000030517578,0.9149404583208246,0.0006999969482421875
0.275,0.08830666542053223,0.08838621263042988,0.9991000294685364,0.9151236112501251,0.000899970531463623
0.28,0.08813448250293732,0.08823153955679372,0.9988999962806702,0.9153068375212734,0.001100003719329834
0.28500000000000003,0.08803563565015793,0.0881414020066267,0.9987999796867371,0.9153984781738086,0.0012000203132629395
0.29,0.08803563565015793,0.0881414020066267,0.9987999796867371,0.9153984781738086,0.0012000203132629395
0.295,0.0877910628914833,0.08792294887643966,0.9984999895095825,0.9156735102653981,0.0015000104904174805
0.3,0.0876605436205864,0.08780982357507763,0.9983000159263611,0.9157567865371131,0.001699984073638916
0.305,0.08758233487606049,0.08774026890981892,0.998199999332428,0.9158485273492286,0.0018000006675720215
0.31,0.08749286085367203,0.08765941176908,0.9980999827384949,0.9159402865444344,0.001900017261505127
0.315,0.08723042905330658,0.08742276220575892,0.9977999925613403,0.9162156744838645,0.002200007438659668
0.32,0.08700080215930939,0.08721885279605263,0.9975000023841858,0.916390977443609,0.002499997615814209
0.325,0.08660920709371567,0.08686981966407034,0.996999979019165,0.9167502507522568,0.003000020980834961
0.33,0.08636550605297089,0.08665145272367562,0.9966999888420105,0.9170261864151701,0.003300011157989502
0.335,0.08628757297992706,0.08658195187857465,0.9965999722480774,0.9171182018864138,0.0034000277519226074
0.34,0.08603838831186295,0.08635791540026222,0.9962999820709229,0.9172939877546924,0.0037000179290771484
0.34500000000000003,0.0858210027217865,0.0861656648566924,0.9959999918937683,0.9174698795180722,0.0040000081062316895
0.35000000000000003,0.08576220273971558,0.08611527354928646,0.9958999752998352,0.9174615925293704,0.004100024700164795
