target_coverage,actual_coverage,coverage_error,accepted_loss_mass,selective_risk,selective_acc,tau
0.7,0.7006999850273132,0.0006999850273132768,0.09747987240552902,0.13911783695220947,0.8812615871429443,0.375
0.8,0.8004000186920166,0.00040001869201655715,0.15037745237350464,0.18787787854671478,0.8437031507492065,0.075
0.9,0.8931000232696533,0.006899976730346702,0.21144506335258484,0.23675407469272614,0.8066285848617554,0.01
