alpha,tau_hat,cal_accepted_loss_mass,test_accepted_loss_mass,test_selective_risk,test_coverage,test_selective_acc,test_abstention_rate,violation_gap,violated,auroc,aupr,rc_auc_alm,rc_auc_risk,conservativeness,oracle_coverage,coverage_efficiency,method,dataset,seed
0.01,0.9986832141876221,0.009793819859623909,0.009281432256102562,0.03025238774716854,0.3068000078201294,0.9713168144226074,0.6931999921798706,0.0,False,0.8206285852101636,0.5515456745615561,0.07459400962401296,0.10088444223044019,0.002313336115330458,0.012500000186264515,23.303999553561216,CRC-Select,cifar100,42
0.02,0.9915475845336914,0.019636482000350952,0.019455185160040855,0.04716408625245094,0.4124999940395355,0.9568485021591187,0.5875000059604645,0.0,False,0.8207896219961478,0.5556743251049665,0.07402217105892432,0.10097282005625437,0.0008097984641790394,0.4092999994754791,0.9978011230516995,CRC-Select,cifar100,42
0.05,0.8702176809310913,0.04980633407831192,0.051365338265895844,0.08976815640926361,0.5722000002861023,0.920482337474823,0.4277999997138977,0.0013653382658958407,True,0.8208340476120158,0.5557537353932448,0.07423205577163504,0.09960807573292982,-0.0006366863846778842,0.5633999705314636,1.0090522046366999,CRC-Select,cifar100,42
0.1,0.31831830739974976,0.09967845678329468,0.10435072332620621,0.14565984904766083,0.7164000272750854,0.8780010938644409,0.28359997272491455,0.004350723326206202,True,0.820511637013493,0.5459715039993491,0.07461148152489558,0.09902216779002386,-0.005206467211246485,0.7035999894142151,1.0194713027266245,CRC-Select,cifar100,42
0.15,0.0644165650010109,0.14971865713596344,0.15452878177165985,0.1909177005290985,0.8094000220298767,0.8402520418167114,0.1905999779701233,0.004528781771659857,True,0.8178110518218925,0.5413008758449894,0.07410432515109965,0.10050606215497052,-0.00739713609218598,0.8008000254631042,1.0142357442523164,CRC-Select,cifar100,42
0.2,0.012714887037873268,0.1997353732585907,0.20448283851146698,0.23134160041809082,0.883899986743927,0.8116302490234375,0.116100013256073,0.004482838511466969,True,0.8223219995502965,0.5608178228172367,0.0745444459696222,0.10106073950325634,-0.002529713511466969,0.8730000257492065,1.0088201216535544,CRC-Select,cifar100,42
