tau,accepted_loss_mass,selective_risk,coverage,selective_acc,abstention_rate
0.0,0.08904247730970383,0.08904248046875,1.0,0.9143,0.0
0.005,0.0889587551355362,0.08896765531045292,0.9998999834060669,0.9143914391439144,0.00010001659393310547
0.01,0.08887956291437149,0.08889733879393066,0.9998000264167786,0.9144828965793159,0.00019997358322143555
0.015,0.08887956291437149,0.08889733879393066,0.9998000264167786,0.9144828965793159,0.00019997358322143555
0.02,0.08887956291437149,0.08889733879393066,0.9998000264167786,0.9144828965793159,0.00019997358322143555
0.025,0.08887956291437149,0.08889733879393066,0.9998000264167786,0.9144828965793159,0.00019997358322143555
0.03,0.08887956291437149,0.08889733879393066,0.9998000264167786,0.9144828965793159,0.00019997358322143555
0.035,0.08887956291437149,0.08889733879393066,0.9998000264167786,0.9144828965793159,0.00019997358322143555
0.04,0.08887956291437149,0.08889733879393066,0.9998000264167786,0.9144828965793159,0.00019997358322143555
0.045,0.08878756314516068,0.08881420529674527,0.9997000098228455,0.9145743723116935,0.000299990177154541
0.05,0.08878756314516068,0.08881420529674527,0.9997000098228455,0.9145743723116935,0.000299990177154541
0.055,0.08863568305969238,0.08868002116292521,0.9994999766349792,0.9147573786893447,0.000500023365020752
0.06,0.08854906260967255,0.0886022213914286,0.9994000196456909,0.9148489093456074,0.000599980354309082
0.065,0.08846625685691833,0.08852822952629341,0.9993000030517578,0.9149404583208246,0.0006999969482421875
0.07,0.08836980164051056,0.08844055224648469,0.9991999864578247,0.9150320256204963,0.000800013542175293
0.075,0.08829797059297562,0.08837751339486788,0.9991000294685364,0.9151236112501251,0.000899970531463623
0.08,0.08829797059297562,0.08837751339486788,0.9991000294685364,0.9151236112501251,0.000899970531463623
0.085,0.08811835199594498,0.08821539020070515,0.9988999962806702,0.9153068375212734,0.001100003719329834
0.09,0.08801925927400589,0.08812500659971653,0.9987999796867371,0.9153984781738086,0.0012000203132629395
0.095,0.08801925927400589,0.08812500659971653,0.9987999796867371,0.9153984781738086,0.0012000203132629395
0.1,0.08795984834432602,0.08807434161480236,0.9987000226974487,0.9153900070091119,0.0012999773025512695
0.105,0.08783722668886185,0.08796917911046256,0.9984999895095825,0.9154732098147221,0.0015000104904174805
0.11,0.08776099234819412,0.08790163504771698,0.9983999729156494,0.9155649038461539,0.001600027084350586
