method,dataset,seed,alpha,temperature,tau_hat,test_accepted_loss_mass,test_selective_risk,test_coverage,test_selective_acc,violation_gap,violated,auroc,aupr
Energy,cifar10,456,0.01,1.0,0.8617399334907532,0.006665043067187071,0.009612118369191326,0.6934000253677368,0.9916354196711855,0.0,False,0.9101170156990148,0.5066473630941098
Energy,cifar10,456,0.02,1.0,0.7501874566078186,0.01778135634958744,0.02090448719906353,0.850600004196167,0.9804843639783682,0.0,False,0.9101170156990148,0.5066473630941098
Energy,cifar10,456,0.05,1.0,0.375375360250473,0.052341461181640625,0.05476193888014294,0.9557999968528748,0.9478970495919649,0.0023414611816406222,True,0.9101170156990148,0.5066473630941098
Energy,cifar10,456,0.1,1.0,0.0,0.07911594957113266,0.07911594848632812,1.0,0.9244,0.0,False,0.9101170156990148,0.5066473630941098
Energy,cifar10,456,0.15,1.0,0.0,0.07911594957113266,0.07911594848632812,1.0,0.9244,0.0,False,0.9101170156990148,0.5066473630941098
Energy,cifar10,456,0.2,1.0,0.0,0.07911594957113266,0.07911594848632812,1.0,0.9244,0.0,False,0.9101170156990148,0.5066473630941098
