id_coverage_target,threshold,id_coverage_actual,ood_accept_rate,dar,safety_ratio
0.6,0.9559794068336487,0.6000000238418579,0.008796865120530128,0.008796865120530128,68.20604085211795
0.7,0.9559615850448608,0.7002000212669373,0.01394437626004219,0.01394437626004219,50.21375686310189
0.8,0.8106195330619812,0.800000011920929,0.033842962235212326,0.033842962235212326,23.638586066284077
0.9,0.0005305667873471975,0.8999999761581421,0.2296404391527176,0.2296404391527176,3.919170074256456
