tau,accepted_loss_mass,selective_risk,coverage,selective_acc,abstention_rate
0.0,0.2864987850189209,0.286498779296875,1.0,0.7652,0.0
0.005,0.2860095500946045,0.2861526222095423,0.9994999766349792,0.7655827913956978,0.000500023365020752
0.01,0.2853531837463379,0.28569600903897174,0.9987999796867371,0.7657188626351622,0.0012000203132629395
0.015,0.2818807065486908,0.2832402661682325,0.995199978351593,0.7680868167202572,0.004800021648406982
0.02,0.2767009437084198,0.2795806326648858,0.9897000193595886,0.7710417298171163,0.010299980640411377
0.025,0.27068114280700684,0.2753062981527156,0.9832000136375427,0.7741049633848658,0.016799986362457275
0.03,0.2619505822658539,0.2690259689200986,0.9736999869346619,0.779090068809695,0.026300013065338135
0.035,0.25303494930267334,0.2625116308097313,0.9639000296592712,0.7845212158937649,0.03609997034072876
0.04,0.24521589279174805,0.2567168064852256,0.9552000164985657,0.7893634840871022,0.044799983501434326
0.045,0.23478856682777405,0.24884851533518812,0.9434999823570251,0.7959724430312666,0.056500017642974854
0.05,0.2261713445186615,0.24238703021179403,0.9330999851226807,0.8001286035794662,0.06690001487731934
0.055,0.21762780845165253,0.23583420851450748,0.9228000044822693,0.8051582141309059,0.07719999551773071
0.06,0.20814231038093567,0.228301315751138,0.9117000102996826,0.8114511352418559,0.08829998970031738
0.065,0.1997186243534088,0.22161410112038116,0.901199996471405,0.8161340434975588,0.09880000352859497
0.07,0.191429004073143,0.21482325654387835,0.8910999894142151,0.8219055100437661,0.10890001058578491
0.075,0.18448980152606964,0.20917210308602607,0.8820000290870667,0.8261904761904761,0.11799997091293335
0.08,0.17612522840499878,0.20232651571923463,0.8705000281333923,0.8305571510626077,0.12949997186660767
0.085,0.1694435030221939,0.19668427842063263,0.8615000247955322,0.8347069065583285,0.13849997520446777
0.09,0.16373811662197113,0.1917981847857122,0.8536999821662903,0.8385849830151106,0.14630001783370972
0.095,0.1570553481578827,0.1860845339806724,0.843999981880188,0.842654028436019,0.156000018119812
0.1,0.15050674974918365,0.18031238826917606,0.8346999883651733,0.8468910985982988,0.16530001163482666
0.105,0.1456519514322281,0.17605699640396472,0.8273000121116638,0.8501148313791853,0.17269998788833618
0.11,0.1402982473373413,0.17122071563892025,0.8194000124931335,0.8537954600927508,0.18059998750686646
0.115,0.1354101449251175,0.16682289521124646,0.8116999864578247,0.8568436614512751,0.1883000135421753
0.12,0.1313340812921524,0.16312766368308285,0.8051000237464905,0.8596447646255123,0.19489997625350952
0.125,0.12620587646961212,0.15841079928337204,0.7967000007629395,0.8631856407681687,0.20329999923706055
0.13,0.12039075046777725,0.15301315082652833,0.7868000268936157,0.8669293340111845,0.21319997310638428
0.135,0.11689057946205139,0.14982129732360291,0.7802000045776367,0.8692642912073827,0.21979999542236328
0.14,0.11277683079242706,0.14587612347003945,0.7731000185012817,0.872461518561635,0.22689998149871826
0.145,0.10826650261878967,0.14169153763414474,0.7641000151634216,0.8754089778824761,0.23589998483657837
0.15,0.10456960648298264,0.13831958266162367,0.7559999823570251,0.8773809523809524,0.24400001764297485
0.155,0.10129887610673904,0.13517330791716706,0.7494000196456909,0.8799039231385108,0.2505999803543091
0.16,0.09678495675325394,0.13052589997840106,0.7415000200271606,0.8840188806473365,0.25849997997283936
0.165,0.09312643110752106,0.12682340762992816,0.7343000173568726,0.8872395478687185,0.26569998264312744
0.17,0.0897548645734787,0.1233574278476541,0.7275999784469604,0.889912039582188,0.27240002155303955
0.17500000000000002,0.08624910563230515,0.1198237048946973,0.7197999954223633,0.8928869130313976,0.2802000045776367
0.18,0.08216606080532074,0.1153369798612086,0.7124000191688538,0.8969679955081415,0.28759998083114624
0.185,0.07954303920269012,0.11268315907662205,0.7059000134468079,0.8991358549369599,0.29409998655319214
0.19,0.07674402743577957,0.10958735493103403,0.7002999782562256,0.9018991860631158,0.2997000217437744
0.195,0.07316809892654419,0.10550554711438807,0.6934999823570251,0.9056957462148522,0.30650001764297485
0.2,0.07053312659263611,0.10259364346590909,0.6875,0.9080727272727273,0.3125
0.20500000000000002,0.06778347492218018,0.0995059772162177,0.6812000274658203,0.9105989430416911,0.3187999725341797
0.21,0.0651610717177391,0.096678148037602,0.6740000247955322,0.9129080118694362,0.3259999752044678
0.215,0.06294950097799301,0.09419347525320776,0.6682999730110168,0.9150082298368996,0.33170002698898315
0.22,0.06035454571247101,0.09121134520045432,0.6617000102996826,0.9176363911137978,0.3382999897003174
0.225,0.05796003341674805,0.08838065596170708,0.6557999849319458,0.9199451052150046,0.3442000150680542
0.23,0.05540401116013527,0.08532883106386205,0.6492999792098999,0.9226859695056214,0.3507000207901001
0.23500000000000001,0.05291822552680969,0.08235017911244359,0.6425999999046326,0.9249922191098662,0.35740000009536743
0.24,0.05108200013637543,0.0802923620440457,0.6362000107765198,0.926752593524049,0.3637999892234802
0.245,0.04890882223844528,0.07773175879185623,0.6291999816894531,0.9287984742530198,0.3708000183105469
0.25,0.04665496572852135,0.07497182260961102,0.6223000288009644,0.931222882853929,0.37769997119903564
0.255,0.04479886218905449,0.07281999625217155,0.6151999831199646,0.9328673602080624,0.3848000168800354
0.26,0.043309327214956284,0.07110380261348712,0.6090999841690063,0.9344935150221638,0.39090001583099365
0.265,0.041766535490751266,0.0694719468127547,0.6011999845504761,0.9354624085163007,0.3988000154495239
0.27,0.03977780416607857,0.06678610571764555,0.5956000089645386,0.9380456682337139,0.4043999910354614
0.275,0.03747830167412758,0.0637494505901567,0.5878999829292297,0.9409763565232182,0.41210001707077026
0.28,0.03519713878631592,0.06062200732203216,0.5806000232696533,0.9441956596624181,0.4193999767303467
0.28500000000000003,0.0340430773794651,0.05920534880264946,0.574999988079071,0.9452173913043478,0.42500001192092896
0.29,0.03305184841156006,0.05798570064076206,0.5699999928474426,0.946140350877193,0.4300000071525574
0.295,0.03054865077137947,0.054308713107638885,0.5625,0.9496888888888889,0.4375
0.3,0.029081249609589577,0.052229256465517244,0.5568000078201294,0.9516882183908046,0.4431999921798706
0.305,0.027972916141152382,0.05076754201345565,0.5509999990463257,0.952994555353902,0.4490000009536743
0.31,0.026871465146541595,0.049278316641212405,0.5453000068664551,0.9543370621676142,0.4546999931335449
0.315,0.025812454521656036,0.047827411939286295,0.5396999716758728,0.9557161385955161,0.4603000283241272
0.32,0.024516532197594643,0.04586815972323725,0.534500002861023,0.9575304022450889,0.46549999713897705
0.325,0.023599646985530853,0.04462024488934138,0.5289000272750854,0.9585933068633012,0.47109997272491455
0.33,0.0227230004966259,0.043381063571273026,0.5238000154495239,0.959717449408171,0.4761999845504761
0.335,0.021632103249430656,0.0418658853615417,0.516700029373169,0.9610992839171666,0.48329997062683105
0.34,0.020971518009901047,0.041016072646852995,0.5113000273704529,0.9618619205945629,0.4886999726295471
0.34500000000000003,0.020562252029776573,0.0406609705509535,0.5056999921798706,0.9620328257860391,0.4943000078201294
0.35000000000000003,0.019390352070331573,0.03875744926579209,0.5002999901771545,0.9638217069758145,0.49970000982284546
0.355,0.018709400668740273,0.037942407097832906,0.49309998750686646,0.964510241330359,0.5069000124931335
0.36,0.017944229766726494,0.03682378232295621,0.48730000853538513,0.9655243176687872,0.5126999914646149
0.365,0.017279531806707382,0.0357902482608773,0.4828000068664551,0.9664457332228666,0.5171999931335449
0.37,0.016514740884304047,0.03468754461296865,0.47609999775886536,0.9674438143247217,0.5239000022411346
0.375,0.015762846916913986,0.03352370560295984,0.4702000021934509,0.9685240323266695,0.5297999978065491
0.38,0.014765691012144089,0.031863812284835924,0.4634000062942505,0.9700043159257661,0.5365999937057495
0.385,0.014371984638273716,0.03141417456454918,0.45750001072883606,0.9702732240437159,0.5424999892711639
0.39,0.013493304140865803,0.029965144222428103,0.450300008058548,0.9715745058849656,0.549699991941452
0.395,0.012918391264975071,0.02910203067911023,0.4438999891281128,0.9722910565442667,0.5561000108718872
0.4,0.01241141278296709,0.028368943568638394,0.4375,0.9728,0.5625
0.405,0.011968180537223816,0.027800652374373912,0.43050000071525574,0.9732868757259001,0.5694999992847443
0.41000000000000003,0.01172517891973257,0.027705998411701398,0.42320001125335693,0.9732986767485823,0.5767999887466431
0.41500000000000004,0.01139694731682539,0.02731770728487068,0.4171999990940094,0.9736337488015341,0.5828000009059906
0.42,0.01107036042958498,0.026908995053926948,0.4113999903202057,0.973991249392319,0.5886000096797943
0.425,0.010481497272849083,0.02588023998119213,0.4050000011920929,0.9750617283950618,0.5949999988079071
0.43,0.009961217641830444,0.024984242535187603,0.3986999988555908,0.9759217456734387,0.6013000011444092
0.435,0.009340057149529457,0.023796324517316877,0.39250001311302185,0.9770700636942675,0.6074999868869781
0.44,0.008917979896068573,0.023115550625070876,0.38580000400543213,0.9777086573354069,0.6141999959945679
0.445,0.008697905577719212,0.02291938269091218,0.37950000166893005,0.9778656126482214,0.62049999833107
0.45,0.008077685721218586,0.021731734051318268,0.3716999888420105,0.9790153349475383,0.6283000111579895
0.455,0.007666267454624176,0.020894705355735982,0.3668999969959259,0.9798310166257836,0.6331000030040741
0.46,0.0072467271238565445,0.02016901472236597,0.35929998755455017,0.9805176732535485,0.6407000124454498
0.465,0.007028700318187475,0.01993392018249477,0.35260000824928284,0.9807146908678389,0.6473999917507172
0.47000000000000003,0.0068190572783350945,0.0196684668722227,0.3467000126838684,0.9809633689068359,0.6532999873161316
0.47500000000000003,0.0065025887452065945,0.019164717517136613,0.3393000066280365,0.9814323607427056,0.6606999933719635
0.48,0.00649056164547801,0.019461954051050646,0.3334999978542328,0.9811094452773613,0.6665000021457672
0.485,0.006077831611037254,0.018620807750552307,0.3264000117778778,0.9819240196078431,0.6735999882221222
0.49,0.0054686423391103745,0.017213227653563454,0.31769999861717224,0.9833175952156122,0.6823000013828278
0.495,0.005157275125384331,0.01656157677956093,0.31139999628067017,0.9839434810533076,0.6886000037193298
0.5,0.004848888143897057,0.01587197386496586,0.30550000071525574,0.9846153846153847,0.6944999992847443
0.505,0.0047369832172989845,0.015970947769792677,0.29660001397132874,0.9844908968307485,0.7033999860286713
0.51,0.004528006538748741,0.015629983993493402,0.2897000014781952,0.9848118743527787,0.7102999985218048
0.515,0.004220398608595133,0.014944754646452561,0.2824000120162964,0.9854815864022662,0.7175999879837036
0.52,0.004109600093215704,0.01508110116381164,0.27250000834465027,0.9853211009174312,0.7274999916553497
0.525,0.0037011962849646807,0.013998473105380107,0.26440000534057617,0.9863842662632375,0.7355999946594238
0.53,0.003594435518607497,0.013953553963892208,0.25760000944137573,0.9864130434782609,0.7423999905586243
0.535,0.003488345770165324,0.013925531809915325,0.25049999356269836,0.9864271457085828,0.7495000064373016
0.54,0.0032825160305947065,0.013502740016546527,0.24310000240802765,0.9868366927190456,0.7568999975919724
0.545,0.0031761268619447947,0.013509684651519633,0.23510000109672546,0.9868141216503615,0.7648999989032745
0.55,0.002370006637647748,0.010505348232620997,0.225600004196167,0.9898049645390071,0.774399995803833
0.555,0.001963547430932522,0.009098921803217227,0.21580000221729279,0.9911955514365153,0.7841999977827072
0.56,0.0019584414549171925,0.009379508394847885,0.20880000293254852,0.9909003831417624,0.7911999970674515
0.5650000000000001,0.0017539329128339887,0.008721695439487118,0.20110000669956207,0.991546494281452,0.7988999933004379
0.5700000000000001,0.0017488498706370592,0.009103851477222353,0.19210000336170197,0.9911504424778761,0.807899996638298
0.5750000000000001,0.00154429383110255,0.00842955122868567,0.18320000171661377,0.9918122270742358,0.8167999982833862
0.58,0.001540067489258945,0.008840800700313598,0.17419999837875366,0.9913892078071183,0.8258000016212463
0.585,0.001436523045413196,0.008643339687306097,0.16619999706745148,0.9915764139590855,0.8338000029325485
0.59,0.0014333368744701147,0.00903173806010813,0.15870000422000885,0.9911783238815375,0.8412999957799911
0.595,0.0014294057618826628,0.009586893256921084,0.14910000562667847,0.9906103286384976,0.8508999943733215
0.6,0.0014261804753914475,0.010129122571511702,0.14079999923706055,0.9900568181818182,0.8592000007629395
0.605,0.00142312899697572,0.010764969639626646,0.13220000267028809,0.989409984871407,0.8677999973297119
0.61,0.0012208279222249985,0.009774442478787717,0.12489999830722809,0.9903923138510808,0.8751000016927719
0.615,0.0011185460025444627,0.009519540502669963,0.11749999970197678,0.9906382978723405,0.8825000002980232
0.62,0.0011167667107656598,0.01003384311672598,0.11129999905824661,0.9901168014375562,0.8887000009417534
0.625,0.0011148961493745446,0.01066886317786988,0.10450000315904617,0.9894736842105263,0.8954999968409538
0.63,0.0010131256422027946,0.010412390651095196,0.09730000048875809,0.9897225077081192,0.9026999995112419
0.635,0.0009114544955082238,0.010127272076076931,0.09000000357627869,0.99,0.9099999964237213
