tau,coverage,accepted_loss_mass,selective_risk,selective_acc,abstention_rate,risk
0.0,1.0,0.3023010194301605,0.3023010194301605,0.7591000199317932,0.0,0.3023010194301605
0.005,0.8529000282287598,0.18434539437294006,0.2161395251750946,0.8264743685722351,0.14709997177124023,0.2161395251750946
0.01,0.8180999755859375,0.16148872673511505,0.19739486277103424,0.8395061492919922,0.1819000244140625,0.19739486277103424
0.015,0.7953000068664551,0.14708617329597473,0.1849442571401596,0.8487363457679749,0.20469999313354492,0.1849442571401596
0.02,0.7806000113487244,0.13837385177612305,0.17726601660251617,0.8544709086418152,0.21939998865127563,0.17726601660251617
0.025,0.7692999839782715,0.13201773166656494,0.1716076135635376,0.8588327169418335,0.23070001602172852,0.1716076135635376
0.03,0.7585999965667725,0.12581071257591248,0.16584590077400208,0.8623780608177185,0.24140000343322754,0.16584590077400208
0.035,0.7491000294685364,0.12009955942630768,0.16032513976097107,0.8669069409370422,0.2508999705314636,0.16032513976097107
0.04,0.7404999732971191,0.11612016707658768,0.15681318938732147,0.869142472743988,0.25950002670288086,0.15681318938732147
0.045,0.7339000105857849,0.11258146911859512,0.15340164303779602,0.8719171285629272,0.2660999894142151,0.15340164303779602
0.05,0.7297000288963318,0.11037171632051468,0.15125629305839539,0.8739207983016968,0.2702999711036682,0.15125629305839539
0.055,0.724399983882904,0.10743629187345505,0.14831072092056274,0.8763114213943481,0.27560001611709595,0.14831072092056274
0.06,0.7196999788284302,0.10485000163316727,0.14568570256233215,0.8786994814872742,0.2803000211715698,0.14568570256233215
0.065,0.7161999940872192,0.10340649634599686,0.14438214898109436,0.8795029520988464,0.28380000591278076,0.14438214898109436
0.07,0.7121999859809875,0.10110803693532944,0.14196579158306122,0.8816343545913696,0.28780001401901245,0.14196579158306122
0.075,0.7075999975204468,0.09924077242612839,0.1402498185634613,0.882702112197876,0.2924000024795532,0.1402498185634613
0.08,0.7050999999046326,0.0983084961771965,0.1394249051809311,0.8832789659500122,0.29490000009536743,0.1394249051809311
0.085,0.7021999955177307,0.0966518446803093,0.13764147460460663,0.8849330544471741,0.2978000044822693,0.13764147460460663
0.09,0.6985999941825867,0.09522369503974915,0.13630646467208862,0.8854852318763733,0.30140000581741333,0.13630646467208862
0.095,0.6952000260353088,0.09409572184085846,0.1353505700826645,0.8862197995185852,0.30479997396469116,0.1353505700826645
0.1,0.6912000179290771,0.0923209860920906,0.1335662454366684,0.8875868320465088,0.30879998207092285,0.1335662454366684
0.105,0.6887000203132629,0.09136513620615005,0.13266319036483765,0.8883403539657593,0.31129997968673706,0.13266319036483765
0.11,0.6863999962806702,0.0902995690703392,0.13155531883239746,0.8891317248344421,0.31360000371932983,0.13155531883239746
0.115,0.6837999820709229,0.08889365941286087,0.12999950349330902,0.8906112909317017,0.31620001792907715,0.12999950349330902
0.12,0.6805999875068665,0.08743862062692642,0.12847284972667694,0.8918601274490356,0.31940001249313354,0.12847284972667694
0.125,0.6783000230789185,0.08647268265485764,0.12748441100120544,0.8925254344940186,0.32169997692108154,0.12748441100120544
0.13,0.675599992275238,0.08532171696424484,0.12629029154777527,0.893280029296875,0.32440000772476196,0.12629029154777527
0.135,0.6729999780654907,0.08414120972156525,0.12502408027648926,0.8943536281585693,0.3270000219345093,0.12502408027648926
0.14,0.6710000038146973,0.08315391838550568,0.12392536550760269,0.8952310085296631,0.32899999618530273,0.12392536550760269
0.145,0.6679999828338623,0.08165496587753296,0.12223796546459198,0.8968563079833984,0.3320000171661377,0.12223796546459198
0.15,0.6657999753952026,0.08105141669511795,0.12173537909984589,0.8972664475440979,0.33420002460479736,0.12173537909984589
0.155,0.6633999943733215,0.08006754517555237,0.12069270759820938,0.8982514142990112,0.33660000562667847,0.12069270759820938
0.16,0.6610999703407288,0.07947699725627899,0.12021932750940323,0.8981999754905701,0.33890002965927124,0.12021932750940323
0.165,0.6585000157356262,0.07848739624023438,0.11919118463993073,0.8991647958755493,0.3414999842643738,0.11919118463993073
0.17,0.6565999984741211,0.0777677446603775,0.11844006180763245,0.8997867703437805,0.3434000015258789,0.11844006180763245
0.17500000000000002,0.6545000076293945,0.07704287022352219,0.11771255731582642,0.9003819823265076,0.34549999237060547,0.11771255731582642
0.18,0.6531000137329102,0.0764363557100296,0.11703621596097946,0.9009339809417725,0.34689998626708984,0.11703621596097946
0.185,0.6510999798774719,0.07590779662132263,0.1165839359164238,0.901244044303894,0.3489000201225281,0.1165839359164238
0.19,0.6496000289916992,0.07536739110946655,0.11602122336626053,0.901631772518158,0.3503999710083008,0.11602122336626053
0.195,0.6482999920845032,0.07510941475629807,0.11585594713687897,0.9015887975692749,0.3517000079154968,0.11585594713687897
0.2,0.6470000147819519,0.0747072845697403,0.11546720564365387,0.9015455842018127,0.3529999852180481,0.11546720564365387
0.20500000000000002,0.6460000276565552,0.0743928924202919,0.1151592805981636,0.9017027616500854,0.3539999723434448,0.1151592805981636
0.21,0.6438000202178955,0.07360079139471054,0.11432245373725891,0.9022988677024841,0.3561999797821045,0.11432245373725891
0.215,0.6416000127792358,0.07255726307630539,0.11308800429105759,0.9033665657043457,0.35839998722076416,0.11308800429105759
0.22,0.6401000022888184,0.07187657803297043,0.11228961497545242,0.9040774703025818,0.35989999771118164,0.11228961497545242
0.225,0.6383000016212463,0.07115685939788818,0.11147870868444443,0.9049036502838135,0.36169999837875366,0.11147870868444443
0.23,0.6367999911308289,0.07044783979654312,0.11062788963317871,0.9057788848876953,0.36320000886917114,0.11062788963317871
0.23500000000000001,0.635699987411499,0.07020041346549988,0.11043009907007217,0.9057731628417969,0.364300012588501,0.11043009907007217
0.24,0.6345999836921692,0.0699072778224945,0.11015959084033966,0.9059249758720398,0.3654000163078308,0.11015959084033966
0.245,0.6327000260353088,0.06916684657335281,0.10932012647390366,0.9067488312721252,0.36729997396469116,0.10932012647390366
0.25,0.6319000124931335,0.06888556480407715,0.1090133935213089,0.9069473147392273,0.36809998750686646,0.1090133935213089
0.255,0.6308000087738037,0.06851284950971603,0.10861263424158096,0.9072605967521667,0.3691999912261963,0.10861263424158096
0.26,0.6292999982833862,0.06805320084095001,0.10814111679792404,0.9075163006782532,0.37070000171661377,0.10814111679792404
0.265,0.628000020980835,0.06733040511608124,0.10721401870250702,0.9082802534103394,0.37199997901916504,0.10721401870250702
0.27,0.6262000203132629,0.06687980890274048,0.10680263489484787,0.9086554050445557,0.37379997968673706,0.10680263489484787
0.275,0.6245999932289124,0.06605922430753708,0.10576244443655014,0.9098623394966125,0.37540000677108765,0.10576244443655014
0.28,0.6230999827384949,0.06543967127799988,0.10502274334430695,0.9106082320213318,0.3769000172615051,0.10502274334430695
0.28500000000000003,0.6211000084877014,0.0648035854101181,0.10433680564165115,0.9111254215240479,0.3788999915122986,0.10433680564165115
0.29,0.6195999979972839,0.06434060633182526,0.10384216904640198,0.911555826663971,0.38040000200271606,0.10384216904640198
0.295,0.6189000010490417,0.06414993107318878,0.10365153104066849,0.91177898645401,0.38109999895095825,0.10365153104066849
0.3,0.6172000169754028,0.06366948038339615,0.10315859317779541,0.912022054195404,0.38279998302459717,0.10315859317779541
0.305,0.6159999966621399,0.06345101445913315,0.10300489515066147,0.9120129942893982,0.3840000033378601,0.10300489515066147
0.31,0.614799976348877,0.06285645812749863,0.10223887115716934,0.9126545190811157,0.38520002365112305,0.10223887115716934
0.315,0.6136999726295471,0.06244008243083954,0.1017436534166336,0.9129868149757385,0.3863000273704529,0.1017436534166336
0.32,0.6116999983787537,0.061603106558322906,0.10070803761482239,0.9140101075172424,0.38830000162124634,0.10070803761482239
0.325,0.6098999977111816,0.06087528541684151,0.09981191158294678,0.9147401452064514,0.39010000228881836,0.09981191158294678
0.33,0.6093000173568726,0.06063564494252205,0.09951689839363098,0.914984405040741,0.39069998264312744,0.09951689839363098
0.335,0.6078000068664551,0.06004354730248451,0.09878833591938019,0.9154326915740967,0.3921999931335449,0.09878833591938019
0.34,0.6069999933242798,0.059916961938142776,0.09870998561382294,0.9154859781265259,0.3930000066757202,0.09870998561382294
0.34500000000000003,0.6051999926567078,0.05921729654073715,0.09784748405218124,0.9160608053207397,0.39480000734329224,0.09784748405218124
0.35000000000000003,0.604200005531311,0.058868903666734695,0.09743280708789825,0.9164184331893921,0.39579999446868896,0.09743280708789825
0.355,0.6031000018119812,0.05841929838061333,0.09686502814292908,0.9170950055122375,0.3968999981880188,0.09686502814292908
0.36,0.6021999716758728,0.0581691600382328,0.0965944156050682,0.917303204536438,0.3978000283241272,0.0965944156050682
0.365,0.6007999777793884,0.05778269097208977,0.09617625176906586,0.9176098704338074,0.3992000222206116,0.09617625176906586
0.37,0.5996000170707703,0.05757218599319458,0.09601765871047974,0.917778491973877,0.40039998292922974,0.09601765871047974
