method,dataset,seed,alpha,tau_hat,cal_accepted_loss_mass,test_accepted_loss_mass,test_selective_risk,test_coverage,test_selective_acc,violation_gap,violated,auroc,aupr
MSP,cifar100,999,0.01,0.9962480068206787,0.009754443541169167,0.008647043257951736,0.021797435963397244,0.396699994802475,0.9790773884547517,0.0,False,0.8756487486764547,0.6516851476697967
MSP,cifar100,999,0.02,0.9840683937072754,0.019750257954001427,0.018101224675774574,0.035312573704178146,0.5126000046730042,0.9670308232539992,0.0,False,0.8756487486764547,0.6516851476697967
MSP,cifar100,999,0.05,0.9062168598175049,0.049706459045410156,0.051565106958150864,0.07929433523169595,0.6503000259399414,0.929109641703829,0.0015651069581508609,True,0.8756487486764547,0.6516851476697967
MSP,cifar100,999,0.1,0.7059857249259949,0.0997219979763031,0.09919795393943787,0.13095439646503712,0.7574999928474426,0.8905610561056105,0.0,False,0.8756487486764547,0.6516851476697967
MSP,cifar100,999,0.15,0.5087354183197021,0.14973874390125275,0.15150149166584015,0.18081094314096252,0.8378999829292297,0.8502207900704142,0.0015014916658401545,True,0.8756487486764547,0.6516851476697967
MSP,cifar100,999,0.2,0.34834834933280945,0.19970747828483582,0.20063042640686035,0.22196085841561566,0.9039000272750854,0.8198915809270937,0.0006304264068603405,True,0.8756487486764547,0.6516851476697967
