target_coverage,actual_coverage,coverage_error,risk,accuracy,threshold
0.7,0.9625999927520752,0.26259999275207524,0.0013678898103535175,1.0,0.9500000000000001
0.8,0.9625999927520752,0.16259999275207515,0.0013678898103535175,1.0,0.9500000000000001
0.9,0.9625999927520752,0.06259999275207517,0.0013678898103535175,1.0,0.9500000000000001
