id_coverage_target,threshold,id_coverage_actual,ood_accept_rate,dar,safety_ratio
0.6,0.9527660012245178,0.6079999804496765,0.006645666901022196,0.006645666901022196,91.48804395774309
0.7,0.9527654051780701,0.7250000238418579,0.007951751351356506,0.007951751351356506,91.17477145087847
0.8,0.9527651071548462,0.8047999739646912,0.010832821018993855,0.010832821018993855,74.29267312982054
0.9,0.9527598023414612,0.9003999829292297,0.018131529912352562,0.018131529912352562,49.65932222424251
