target_coverage,actual_coverage,coverage_error,accepted_loss_mass,selective_risk,selective_acc,tau
0.7,0.7017999887466431,0.0017999887466431108,0.09275026619434357,0.13216054439544678,0.8864348530769348,0.05
0.8,0.8021000027656555,0.002100002765655473,0.145259290933609,0.18109872937202454,0.8481485843658447,0.005
0.9,0.8021000027656555,0.0978999972343445,0.145259290933609,0.18109872937202454,0.8481485843658447,0.005
