tau,coverage,accepted_loss_mass,selective_risk,selective_acc,abstention_rate,risk
0.0,1.0,0.2977719306945801,0.2977719306945801,0.7555000185966492,0.0,0.2977719306945801
0.005,0.8021000027656555,0.145259290933609,0.18109872937202454,0.8481485843658447,0.19789999723434448,0.18109872937202454
0.01,0.772599995136261,0.1276673525571823,0.16524378955364227,0.8609888553619385,0.227400004863739,0.16524378955364227
0.015,0.7556999921798706,0.11901675164699554,0.15749205648899078,0.866216778755188,0.2443000078201294,0.15749205648899078
0.02,0.7451000213623047,0.11328031122684479,0.1520337015390396,0.870621383190155,0.2548999786376953,0.1520337015390396
0.025,0.7336000204086304,0.10783034563064575,0.1469879299402237,0.8741821050643921,0.26639997959136963,0.1469879299402237
0.03,0.7253999710083008,0.1035042479634285,0.14268575608730316,0.8778604865074158,0.2746000289916992,0.14268575608730316
0.035,0.7177000045776367,0.10039360821247101,0.1398824155330658,0.8800334334373474,0.2822999954223633,0.1398824155330658
0.04,0.7113000154495239,0.09716731309890747,0.13660524785518646,0.8827499151229858,0.2886999845504761,0.13660524785518646
0.045,0.7063000202178955,0.0949457511305809,0.13442695140838623,0.8844683766365051,0.2936999797821045,0.13442695140838623
0.05,0.7017999887466431,0.09275026619434357,0.13216054439544678,0.8864348530769348,0.29820001125335693,0.13216054439544678
0.055,0.6966999769210815,0.09049015492200851,0.12988395988941193,0.8881871700286865,0.30330002307891846,0.12988395988941193
0.06,0.6934000253677368,0.08901041001081467,0.1283680647611618,0.8893856406211853,0.3065999746322632,0.1283680647611618
0.065,0.6899999976158142,0.08740775287151337,0.12667790055274963,0.8907246589660645,0.3100000023841858,0.12667790055274963
0.07,0.6869999766349792,0.08618385344743729,0.12544956803321838,0.8917030692100525,0.31300002336502075,0.12544956803321838
0.075,0.6837000250816345,0.08466411381959915,0.12383225560188293,0.893081784248352,0.3162999749183655,0.12383225560188293
0.08,0.6812999844551086,0.08378791809082031,0.12298242002725601,0.8935858011245728,0.31870001554489136,0.12298242002725601
0.085,0.6793000102043152,0.0831291601061821,0.12237474322319031,0.8940085172653198,0.3206999897956848,0.12237474322319031
0.09,0.6747999787330627,0.08166272193193436,0.12101766467094421,0.8946354389190674,0.32520002126693726,0.12101766467094421
0.095,0.6723999977111816,0.08075293153524399,0.12009656429290771,0.8953003883361816,0.32760000228881836,0.12009656429290771
0.1,0.6700999736785889,0.08010029047727585,0.11953483521938324,0.8953887224197388,0.32990002632141113,0.11953483521938324
0.105,0.6675999760627747,0.07932077348232269,0.11881481111049652,0.8957459330558777,0.33240002393722534,0.11881481111049652
0.11,0.6651999950408936,0.07828700542449951,0.11768942326307297,0.896572470664978,0.33480000495910645,0.11768942326307297
0.115,0.6618000268936157,0.07680314034223557,0.11605188250541687,0.8978543281555176,0.3381999731063843,0.11605188250541687
0.12,0.659500002861023,0.07561095803976059,0.11464890837669373,0.8991660475730896,0.34049999713897705,0.11464890837669373
0.125,0.657800018787384,0.07481120526790619,0.11372940987348557,0.8998175859451294,0.34219998121261597,0.11372940987348557
0.13,0.6563000082969666,0.07430555671453476,0.11321888864040375,0.9000456929206848,0.34369999170303345,0.11321888864040375
0.135,0.6545000076293945,0.07366807013750076,0.11255626380443573,0.900687575340271,0.34549999237060547,0.11255626380443573
0.14,0.6534000039100647,0.0732714980840683,0.11213880777359009,0.9009795188903809,0.3465999960899353,0.11213880777359009
0.145,0.6520000100135803,0.07260400801897049,0.11135584115982056,0.9016871452331543,0.3479999899864197,0.11135584115982056
0.15,0.6496999859809875,0.07190337032079697,0.11067164689302444,0.9024165272712708,0.35030001401901245,0.11067164689302444
0.155,0.6482999920845032,0.07145634293556213,0.11022110283374786,0.9028227925300598,0.3517000079154968,0.11022110283374786
0.16,0.6467000246047974,0.07094766944646835,0.10970723628997803,0.9030462503433228,0.35329997539520264,0.10970723628997803
0.165,0.6456999778747559,0.07052214443683624,0.10921812802553177,0.9033606648445129,0.35430002212524414,0.10921812802553177
0.17,0.6435999870300293,0.06987416744232178,0.10856769979000092,0.9038222432136536,0.3564000129699707,0.10856769979000092
0.17500000000000002,0.6420000195503235,0.06938213109970093,0.10807184875011444,0.9040498733520508,0.3579999804496765,0.10807184875011444
