target_coverage,actual_coverage,coverage_error,accepted_loss_mass,selective_risk,selective_acc,tau
0.7,0.6991000175476074,0.0008999824523925337,0.08431842178106308,0.12060995399951935,0.8942926526069641,0.085
0.8,0.8004000186920166,0.00040001869201655715,0.13573454320430756,0.16958339512348175,0.8564468026161194,0.01
0.9,0.8313000202178955,0.06869997978210451,0.1540452539920807,0.18530644476413727,0.8456634283065796,0.005
