target_coverage,actual_coverage,coverage_error,accepted_loss_mass,selective_risk,selective_acc,tau
0.7,0.7702000141143799,0.07020001411437993,0.0090172803029418,0.011707712896168232,0.9896131157875061,0.9500000000000001
0.8,0.800000011920929,1.1920928910669204e-08,0.013073012232780457,0.01634126529097557,0.9850000143051147,0.79
0.9,0.8754000067710876,0.024599993228912376,0.02396666817367077,0.027377963066101074,0.974183201789856,0.005
