target_coverage,actual_coverage,coverage_error,accepted_loss_mass,selective_risk,selective_acc,tau
0.7,0.7017999887466431,0.0017999887466431108,0.08741048723459244,0.12455184757709503,0.8934169411659241,0.03
0.8,0.7799000144004822,0.020099985599517867,0.1272897869348526,0.16321295499801636,0.8633158206939697,0.005
0.9,1.0,0.09999999999999998,0.2903682291507721,0.2903682291507721,0.7649999856948853,0.0
