tau,accepted_loss_mass,selective_risk,coverage,selective_acc,abstention_rate
0.0,0.2810213565826416,0.2810213623046875,1.0,0.7702,0.0
0.005,0.2808257043361664,0.2808818843846894,0.9998000264167786,0.7703540708141629,0.00019997358322143555
0.01,0.2796592116355896,0.28005127588780543,0.9986000061035156,0.7712797917083918,0.001399993896484375
0.015,0.2764941453933716,0.2777997996835125,0.9952999949455261,0.7733346729629258,0.004700005054473877
0.02,0.27105963230133057,0.273935946579712,0.9894999861717224,0.7762506316321375,0.010500013828277588
0.025,0.2645476162433624,0.26925965131997454,0.9825000166893005,0.7800508905852417,0.017499983310699463
0.03,0.256741464138031,0.26356786272264143,0.9740999937057495,0.7849296786777539,0.02590000629425049
0.035,0.24700388312339783,0.2563876705791338,0.9634000062942505,0.7909487232717459,0.03659999370574951
0.04,0.23920267820358276,0.2505264825585201,0.954800009727478,0.7957687473816506,0.04519999027252197
0.045,0.23031923174858093,0.24374985530876284,0.9448999762535095,0.8017779659223199,0.05510002374649048
0.05,0.22172029316425323,0.23713399795287432,0.9350000023841858,0.8067379679144385,0.06499999761581421
0.055,0.21354323625564575,0.230732833392423,0.9254999756813049,0.8119935170178282,0.07450002431869507
0.06,0.20402264595031738,0.22319510342738075,0.9140999913215637,0.817963023739197,0.08590000867843628
0.065,0.19704748690128326,0.2175157140430097,0.9059000015258789,0.8224969643448504,0.0940999984741211
0.07,0.1891608089208603,0.21111698150634767,0.8960000276565552,0.8275669642857143,0.10399997234344482
0.075,0.18257500231266022,0.20578787195671777,0.8871999979019165,0.8310414788097386,0.1128000020980835
0.08,0.17540927231311798,0.19987382080300678,0.8776000142097473,0.8353463992707384,0.12239998579025269
0.085,0.16949817538261414,0.19484787785413554,0.8698999881744385,0.8396367398551557,0.13010001182556152
0.09,0.1631777137517929,0.1895211497804152,0.8610000014305115,0.843321718931475,0.13899999856948853
0.095,0.15754877030849457,0.1846563139824704,0.8532000184059143,0.8470464135021097,0.1467999815940857
0.1,0.15096573531627655,0.17884816356270733,0.8440999984741211,0.8519132804170122,0.1559000015258789
0.105,0.14460451900959015,0.17324130418301487,0.8346999883651733,0.8556367557206181,0.16530001163482666
0.11,0.13843810558319092,0.16770213246706542,0.8255000114440918,0.8596002422774076,0.1744999885559082
0.115,0.1338670253753662,0.16353167457683088,0.8185999989509583,0.8629367212313707,0.18140000104904175
0.12,0.1296788603067398,0.15978173659669173,0.8116000294685364,0.8656973878758009,0.18839997053146362
0.125,0.12489166110754013,0.15539587233750934,0.8036999702453613,0.8687321139728754,0.19630002975463867
0.13,0.11960333585739136,0.15046336963081047,0.7949000000953674,0.8724367845011951,0.20509999990463257
0.135,0.1155146136879921,0.14670385041453676,0.7874000072479248,0.8749047498094996,0.2125999927520752
0.14,0.11125773936510086,0.14269300918021355,0.779699981212616,0.8775169937155316,0.22030001878738403
0.145,0.10645253956317902,0.1380170349572151,0.7713000178337097,0.8814987683132374,0.22869998216629028
0.15,0.10296153277158737,0.13471350993658412,0.7642999887466431,0.883946094465524,0.23570001125335693
0.155,0.09966181963682175,0.1315841251732902,0.7573999762535095,0.8860575653551624,0.24260002374649048
0.16,0.09664701670408249,0.12855415719720586,0.751800000667572,0.8884011705240755,0.24819999933242798
