target_coverage,actual_coverage,coverage_error,accepted_loss_mass,selective_risk,selective_acc,tau
0.7,0.7559999823570251,0.05599998235702519,0.008012194186449051,0.010598139837384224,0.9907407164573669,0.9550000000000001
0.8,0.8001999855041504,0.00019998550415034622,0.011303219944238663,0.014125493355095387,0.9872531890869141,0.635
0.9,0.8651999831199646,0.03480001688003542,0.023296773433685303,0.02692646160721779,0.9745723605155945,0.005
