alpha,tau_hat,cal_accepted_loss_mass,test_accepted_loss_mass,test_selective_risk,test_coverage,test_selective_acc,test_abstention_rate,violation_gap,violated,auroc,aupr,rc_auc_alm,rc_auc_risk,conservativeness,oracle_coverage,coverage_efficiency,method,dataset,seed
0.01,0.9481327533721924,0.009639309719204903,0.008828387595713139,0.01152831967920065,0.7657999992370605,0.9898145794868469,0.23420000076293945,0.0,False,0.9155979710551856,0.4777755401379927,0.01191143311616466,0.013922940063447187,0.0015692964568734171,0.7871999740600586,0.9725610402464628,vanilla,cifar10,123
0.02,0.022233065217733383,0.019650690257549286,0.020033949986100197,0.023547189310193062,0.8507999777793884,0.9779031276702881,0.14920002222061157,3.394998610019642e-05,True,0.9153149438557429,0.4652505417128283,0.012491165810785604,0.013348114561923752,-0.0014541479945182796,0.8574000000953674,0.9993002328501955,vanilla,cifar10,123
0.05,3.0916667128622066e-06,0.04970955848693848,0.055134519934654236,0.058171048760414124,0.9477999806404114,0.9445030689239502,0.05220001935958862,0.005134519934654233,True,0.91496497937587,0.4852357353687054,0.01249334932422913,0.013226104156878138,-0.004332692176103589,0.8748000264167786,1.0871055629705542,vanilla,cifar10,123
0.1,0.0,0.0762374997138977,0.0861959308385849,0.0861959308385849,1.0,0.91839998960495,0.0,0.0,False,0.9118920052777209,0.4854028296103616,0.011587264336446329,0.013922034947986661,0.015559366345405584,1.0,1.0,vanilla,cifar10,123
0.15,0.0,0.07550372928380966,0.08180725574493408,0.08180725574493408,1.0,0.9236000180244446,0.0,0.0,False,0.916397309412973,0.45771247515807245,0.0119061000512721,0.01334597703019974,0.06395358741283416,1.0,1.0,vanilla,cifar10,123
0.2,0.0,0.0733289122581482,0.08360996097326279,0.08360996097326279,1.0,0.9205999970436096,0.0,0.0,False,0.9203561252080151,0.5025451840719337,0.012178357845132715,0.014018703364943097,0.11550178080797197,1.0,1.0,vanilla,cifar10,123
