alpha,tau_hat,cal_accepted_loss_mass,test_accepted_loss_mass,test_selective_risk,test_coverage,test_selective_acc,test_abstention_rate,violation_gap,violated,auroc,aupr,rc_auc_alm,rc_auc_risk,conservativeness,oracle_coverage,coverage_efficiency,method,dataset,seed
0.01,0.997609555721283,0.009801498614251614,0.00991812814027071,0.030082281678915024,0.3296999931335449,0.9723991751670837,0.6703000068664551,0.0,False,0.8295774258906315,0.5634666164789492,0.07036194954729669,0.09610870370541655,-0.0009538463875651357,0.32179999351501465,1.053760130752367,CRC-Select,cifar100,999
0.02,0.9899899959564209,0.01966489478945732,0.01939489133656025,0.04643258824944496,0.41769999265670776,0.9576250910758972,0.5823000073432922,0.0,False,0.8273753395309604,0.5672204139543833,0.07045240584559173,0.09562644500520595,-0.0015807259082794185,0.4147999882698059,1.0359209241191754,CRC-Select,cifar100,999
0.05,0.8880150318145752,0.049720220267772675,0.04649960622191429,0.08238767832517624,0.5644000172615051,0.925761878490448,0.4355999827384949,0.0,False,0.8263274254469507,0.5604155300285742,0.07070256811010246,0.09618439650805619,0.002557459473609927,0.5834000110626221,0.9823448062225858,CRC-Select,cifar100,999
0.1,0.33733734488487244,0.09979776293039322,0.09413029253482819,0.13319696485996246,0.7067000269889832,0.8876467943191528,0.29329997301101685,0.0,False,0.827073057963909,0.5622510702234146,0.07070792325485317,0.0962456805878704,0.0022321626543998774,0.718500018119812,0.9926234587616337,CRC-Select,cifar100,999
0.15,0.06017202138900757,0.14981135725975037,0.14894327521324158,0.18333736062049866,0.8123999834060669,0.846996545791626,0.1876000165939331,0.0,False,0.8291428680387004,0.5685971679150467,0.07078813724988942,0.09724483214994899,0.004284748435020441,0.8129000067710876,0.992742003544603,CRC-Select,cifar100,999
0.2,0.009891504421830177,0.19974319636821747,0.19837693870067596,0.22307088971138,0.8892999887466431,0.8162599802017212,0.11070001125335693,0.0,False,0.8262504489942528,0.5546069022319551,0.0706008882444946,0.09644246926002842,-0.002301114797592152,0.8870000243186951,1.0066515959428792,CRC-Select,cifar100,999
