id_coverage_target,threshold,id_coverage_actual,ood_accept_rate,dar,safety_ratio
0.6,0.9678465723991394,0.6007999777793884,0.005992624443024397,0.005992624443024397,100.2564036721341
0.7,0.9678377509117126,0.7003999948501587,0.010755992494523525,0.010755992494523525,65.11712833896897
0.8,0.6473203301429749,0.800000011920929,0.050245851278305054,0.050245851278305054,15.921709600912932
0.9,0.00046972595737315714,0.8999999761581421,0.4282037615776062,0.4282037615776062,2.101803010380606
