threshold,coverage,risk,error,accuracy
0.32,0.8240000009536743,0.020310746505856514,0.018932044506072998,0.981067955493927
0.33,0.823199987411499,0.019843649119138718,0.018464505672454834,0.9815354943275452
0.34,0.8227999806404114,0.01985122635960579,0.018473505973815918,0.9815264940261841
0.35000000000000003,0.8226000070571899,0.019855253398418427,0.018477976322174072,0.9815220236778259
0.36,0.8223999738693237,0.019858844578266144,0.018482506275177002,0.981517493724823
0.37,0.821399986743927,0.019636649638414383,0.018261492252349854,0.9817385077476501
0.38,0.8205999732017517,0.019650422036647797,0.018279314041137695,0.9817206859588623
0.39,0.8198000192642212,0.01942094974219799,0.018053174018859863,0.9819468259811401
0.4,0.8191999793052673,0.01943235844373703,0.01806640625,0.98193359375
0.41000000000000003,0.8185999989509583,0.018957622349262238,0.017590999603271484,0.9824090003967285
0.42,0.817799985408783,0.01848580874502659,0.017119109630584717,0.9828808903694153
0.43,0.8176000118255615,0.0182460006326437,0.01687866449356079,0.9831213355064392
0.44,0.8172000050544739,0.018252387642860413,0.01688694953918457,0.9831130504608154
0.45,0.8163999915122986,0.0180229339748621,0.016658484935760498,0.9833415150642395
0.46,0.8159999847412109,0.018030153587460518,0.016666650772094727,0.9833333492279053
0.47000000000000003,0.8159999847412109,0.018030153587460518,0.016666650772094727,0.9833333492279053
0.48,0.8155999779701233,0.0177933182567358,0.016429603099822998,0.983570396900177
0.49,0.8149999976158142,0.01780403032898903,0.016441702842712402,0.9835582971572876
0.5,0.8141999840736389,0.01757306605577469,0.01621222496032715,0.9837877750396729
0.51,0.8136000037193298,0.017583854496479034,0.016224205493927002,0.983775794506073
0.52,0.8122000098228455,0.017363324761390686,0.01600593328475952,0.9839940667152405
0.53,0.8109999895095825,0.017137741670012474,0.01578301191329956,0.9842169880867004
0.54,0.8101999759674072,0.016904905438423157,0.01555168628692627,0.9844483137130737
0.55,0.8090000152587891,0.016679689288139343,0.0153275728225708,0.9846724271774292
0.56,0.8082000017166138,0.01669246144592762,0.01534271240234375,0.9846572875976562
0.5700000000000001,0.8080000281333923,0.016695480793714523,0.015346527099609375,0.9846534729003906
0.58,0.807200014591217,0.01646261103451252,0.0151139497756958,0.9848860502243042
0.59,0.8065999746322632,0.016225378960371017,0.014877259731292725,0.9851227402687073
0.6,0.8062000274658203,0.0162320788949728,0.014884650707244873,0.9851153492927551
0.61,0.805400013923645,0.016244960948824883,0.01489943265914917,0.9851005673408508
0.62,0.8047999739646912,0.01625477336347103,0.014910519123077393,0.9850894808769226
0.63,0.8040000200271606,0.01626785844564438,0.014925360679626465,0.9850746393203735
0.64,0.803600013256073,0.01627449318766594,0.014932811260223389,0.9850671887397766
0.65,0.8029999732971191,0.01628454588353634,0.014943957328796387,0.9850560426712036
0.66,0.8027999997138977,0.016287893056869507,0.014947712421417236,0.9850522875785828
0.67,0.8022000193595886,0.016049381345510483,0.014709532260894775,0.9852904677391052
0.68,0.8015999794006348,0.015561955980956554,0.014221549034118652,0.9857784509658813
0.6900000000000001,0.8001999855041504,0.01558368094265461,0.014246463775634766,0.9857535362243652
0.7000000000000001,0.7991999983787537,0.015599921345710754,0.014264285564422607,0.9857357144355774
0.71,0.798799991607666,0.015606051310896873,0.014271378517150879,0.9857286214828491
0.72,0.7982000112533569,0.015615510754287243,0.01428210735321045,0.9857178926467896
0.73,0.7972000241279602,0.015631794929504395,0.014300048351287842,0.9856999516487122
0.74,0.7961999773979187,0.015397598035633564,0.014066815376281738,0.9859331846237183
0.75,0.7937999963760376,0.015184716321527958,0.013857424259185791,0.9861425757408142
0.76,0.79339998960495,0.015191133134067059,0.013864398002624512,0.9861356019973755
0.77,0.7922000288963318,0.014455602504312992,0.01312798261642456,0.9868720173835754
0.78,0.7918000221252441,0.014209921471774578,0.012882053852081299,0.9871179461479187
0.79,0.7906000018119812,0.013975169509649277,0.01264864206314087,0.9873513579368591
0.8,0.7888000011444092,0.014000657014548779,0.012677490711212158,0.9873225092887878
0.81,0.7878000140190125,0.013762254267930984,0.012439727783203125,0.9875602722167969
0.8200000000000001,0.7868000268936157,0.013776534236967564,0.012455523014068604,0.9875444769859314
0.8300000000000001,0.7865999937057495,0.013779482804238796,0.0124586820602417,0.9875413179397583
0.84,0.7856000065803528,0.013794086873531342,0.012474536895751953,0.987525463104248
0.85,0.7842000126838684,0.013558918610215187,0.012241780757904053,0.987758219242096
0.86,0.7833999991416931,0.013315963558852673,0.011998951435089111,0.9880010485649109
0.87,0.7817999720573425,0.013338206335902214,0.012023508548736572,0.9879764914512634
0.88,0.7799999713897705,0.01310761645436287,0.011794865131378174,0.9882051348686218
0.89,0.7778000235557556,0.01313751470297575,0.011828243732452393,0.9881717562675476
0.9,0.7752000093460083,0.012916835956275463,0.011609911918640137,0.9883900880813599
0.91,0.7724000215530396,0.01269727386534214,0.011393070220947266,0.9886069297790527
0.92,0.7681999802589417,0.01223514974117279,0.010934650897979736,0.9890653491020203
0.93,0.7648000121116638,0.011496753431856632,0.010198771953582764,0.9898012280464172
0.9400000000000001,0.7594000101089478,0.011300725862383842,0.010007917881011963,0.989992082118988
0.9500000000000001,0.7545999884605408,0.010830464772880077,0.009541451930999756,0.9904585480690002
0.96,0.7486000061035156,0.010101428255438805,0.00881648063659668,0.9911835193634033
0.97,0.0,0.0,0.0,0.0
0.98,0.0,0.0,0.0,0.0
0.99,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0
