target_coverage,actual_coverage,coverage_error,accepted_loss_mass,selective_risk,selective_acc,tau
0.7,0.7752000093460083,0.07520000934600835,0.010239153169095516,0.013208402320742607,0.988132119178772,0.9550000000000001
0.8,0.800000011920929,1.1920928910669204e-08,0.013086897321045399,0.016358621418476105,0.9850000143051147,0.8300000000000001
0.9,0.8838000297546387,0.01619997024536135,0.02899005450308323,0.03280160203576088,0.96877121925354,0.005
