method,dataset,seed,alpha,temperature,tau_hat,cal_accepted_loss_mass,test_accepted_loss_mass,test_selective_risk,test_coverage,test_selective_acc,violation_gap,violated,auroc,aupr
TempScaled_MSP,cifar100,456,0.01,1.140590786933899,0.9828548431396484,0.009721674956381321,0.010922733694314957,0.025809863113951368,0.42320001125335693,0.9754253308128544,0.0009227336943149565,True,0.8719705117678647,0.6595796018731139
TempScaled_MSP,cifar100,456,0.02,1.140590786933899,0.9484829306602478,0.019726529717445374,0.022073986008763313,0.042117888362006,0.5241000056266785,0.9608853272276283,0.002073986008763313,True,0.8719705117678647,0.6595796018731139
TempScaled_MSP,cifar100,456,0.05,1.140590786933899,0.8288288116455078,0.049614910036325455,0.04905061423778534,0.07734249984755646,0.6341999769210815,0.9312519709870704,0.0,False,0.8719705117678647,0.6595796018731139
TempScaled_MSP,cifar100,456,0.1,1.140590786933899,0.6069826483726501,0.09969346970319748,0.0927111953496933,0.125065687100575,0.7412999868392944,0.8965331174962903,0.0,False,0.8719705117678647,0.6595796018731139
TempScaled_MSP,cifar100,456,0.15,1.140590786933899,0.41365846991539,0.14979717135429382,0.14569999277591705,0.17598743809638845,0.8278999924659729,0.8579538591617345,0.0,False,0.8719705117678647,0.6595796018731139
TempScaled_MSP,cifar100,456,0.2,1.140590786933899,0.26826825737953186,0.19972173869609833,0.200050950050354,0.2225508423055262,0.8988999724388123,0.8217821782178217,5.0950050353992804e-05,True,0.8719705117678647,0.6595796018731139
