seed,alpha,accepted_loss_mass,coverage,feasible,violated,violation_gap
42,0.2,0.090872511267662,1.0,True,False,0
123,0.2,0.0843107625842094,1.0,True,False,0
456,0.2,0.077405072748661,1.0,True,False,0
999,0.2,0.0772523507475853,1.0,True,False,0
