seed,alpha,accepted_loss_mass,coverage,feasible,violated,violation_gap
42,0.02,0.019402727484703,0.8370000123977661,True,False,0.0
123,0.02,0.0208211336284875,0.849399983882904,True,True,0.0008211336284874998
456,0.02,0.0177813563495874,0.850600004196167,True,False,0.0
999,0.02,0.0234115459024906,0.853600025177002,True,True,0.003411545902490598
