seed,alpha,accepted_loss_mass,coverage,feasible,violated,violation_gap
42,0.05,0.0507177673280239,0.9368000030517578,True,True,0.0007177673280238939
123,0.05,0.0565035343170166,0.953000009059906,True,True,0.006503534317016599
456,0.05,0.0488526411354541,0.9503999948501588,True,False,0.0
999,0.05,0.0517610274255275,0.9453999996185304,True,True,0.0017610274255275005
