seed,alpha,accepted_loss_mass,coverage,feasible,violated,violation_gap
42,0.01,0.0117711182683706,0.7849000096321106,True,True,0.0017711182683706004
123,0.01,0.0096083423122763,0.7581999897956848,True,False,0.0
456,0.01,0.0064911767840385,0.7102000117301941,True,False,0.0
999,0.01,0.0156832374632358,0.8046000003814697,True,True,0.005683237463235799
