seed,alpha,accepted_loss_mass,coverage,feasible,violated,violation_gap
42,0.02,0.0238502249121665,0.852400004863739,True,True,0.003850224912166498
123,0.02,0.0200339499861001,0.8507999777793884,True,True,3.394998610009928e-05
456,0.02,0.0185460522770881,0.8532000184059143,True,False,0.0
999,0.02,0.022220766171813,0.8547999858856201,True,True,0.0022207661718130003
