target_coverage,actual_coverage,coverage_error,risk,accuracy,threshold
0.7,0.9682000279426575,0.2682000279426575,0.0013798775617033243,1.0,0.9450000000000001
0.8,0.9682000279426575,0.16820002794265743,0.0013798775617033243,1.0,0.9450000000000001
0.9,0.9682000279426575,0.06820002794265745,0.0013798775617033243,1.0,0.9450000000000001
