id_coverage_target,threshold,id_coverage_actual,ood_accept_rate,dar,safety_ratio
0.6,0.9494522213935852,0.6050000190734863,0.005301167722791433,0.005301167722791433,114.12558693748385
0.7,0.9494520425796509,0.7509999871253967,0.005454824771732092,0.005454824771732092,137.67602843210028
0.8,0.9494516849517822,0.8184000253677368,0.008451136760413647,0.008451136760413647,96.83893187149903
0.9,0.9494406580924988,0.8999999761581421,0.01605715975165367,0.01605715975165367,56.049726700152384
