target_coverage,actual_coverage,coverage_error,accepted_loss_mass,selective_risk,selective_acc,tau
0.7,0.6998999714851379,0.00010002851486201614,0.09629787504673004,0.13758805394172668,0.8839834332466125,0.255
0.8,0.8029000163078308,0.002900016307830766,0.149969682097435,0.1867849975824356,0.8465562462806702,0.03
0.9,0.8737000226974487,0.026299977302551292,0.19443945586681366,0.22254715859889984,0.8197321891784668,0.005
