tau,coverage,accepted_loss_mass,selective_risk,selective_acc,abstention_rate,risk
0.0,1.0,0.07965165376663208,0.07965165376663208,0.923799991607666,0.0,0.07965165376663208
0.005,0.8822000026702881,0.025524070486426353,0.028932295739650726,0.9725685715675354,0.11779999732971191,0.028932295739650726
0.01,0.875,0.024078231304883957,0.027517979964613914,0.9739428758621216,0.125,0.027517979964613914
0.015,0.8708000183105469,0.023642648011446,0.027150491252541542,0.9742765426635742,0.12919998168945312,0.027150491252541542
0.02,0.868399977684021,0.023221485316753387,0.0267405416816473,0.9746660590171814,0.131600022315979,0.0267405416816473
0.025,0.8673999905586243,0.02321460470557213,0.0267634354531765,0.9746368527412415,0.13260000944137573,0.0267634354531765
0.03,0.8655999898910522,0.022590188309550285,0.026097722351551056,0.9752772450447083,0.13440001010894775,0.026097722351551056
0.035,0.8646000027656555,0.022583477199077606,0.026120144873857498,0.9752486944198608,0.13539999723434448,0.026120144873857498
0.04,0.8629999756813049,0.02178063616156578,0.02523828111588955,0.9761297702789307,0.13700002431869507,0.02523828111588955
0.045,0.8619999885559082,0.02137916348874569,0.024801814928650856,0.9765661358833313,0.1380000114440918,0.024801814928650856
0.05,0.86080002784729,0.020975269377231598,0.024367179721593857,0.9769981503486633,0.13919997215270996,0.024367179721593857
0.055,0.8604000210762024,0.02077484503388405,0.024145565927028656,0.9772198796272278,0.1395999789237976,0.024145565927028656
0.06,0.8593999743461609,0.02057141810655594,0.023936953395605087,0.9774261116981506,0.1406000256538391,0.023936953395605087
0.065,0.8583999872207642,0.020566925406455994,0.023959605023264885,0.9773998260498047,0.14160001277923584,0.023959605023264885
0.07,0.8575999736785889,0.02016589418053627,0.023514334112405777,0.9778451323509216,0.14240002632141113,0.023514334112405777
0.075,0.8569999933242798,0.020162194967269897,0.02352648228406906,0.97782963514328,0.14300000667572021,0.02352648228406906
0.08,0.8564000129699707,0.020159302279353142,0.0235395859926939,0.9778140783309937,0.1435999870300293,0.0235395859926939
0.085,0.8561999797821045,0.020158547908067703,0.023544205352663994,0.977808952331543,0.1438000202178955,0.023544205352663994
0.09,0.8551999926567078,0.019756680354475975,0.023101825267076492,0.9782506823539734,0.14480000734329224,0.023101825267076492
0.095,0.8543999791145325,0.019554181024432182,0.022886447608470917,0.9784644246101379,0.14560002088546753,0.022886447608470917
0.1,0.8533999919891357,0.019351208582520485,0.022675426676869392,0.97867351770401,0.14660000801086426,0.022675426676869392
0.105,0.8525999784469604,0.018949106335639954,0.02222508378326893,0.9791226983070374,0.14740002155303955,0.02222508378326893
0.11,0.8519999980926514,0.01894405297935009,0.022234803065657616,0.9791079759597778,0.14800000190734863,0.022234803065657616
0.115,0.8518000245094299,0.01894254982471466,0.02223826013505459,0.9791030883789062,0.14819997549057007,0.02223826013505459
0.12,0.8511999845504761,0.01874091476202011,0.02201705239713192,0.9793233275413513,0.14880001544952393,0.02201705239713192
0.125,0.8507999777793884,0.018587946891784668,0.021847611293196678,0.9795486330986023,0.14920002222061157,0.021847611293196678
0.13,0.8503999710083008,0.018387429416179657,0.02162209525704384,0.9797742366790771,0.14960002899169922,0.02162209525704384
0.135,0.8501999974250793,0.01838650554418564,0.021626094356179237,0.9797694683074951,0.14980000257492065,0.021626094356179237
0.14,0.8496000170707703,0.01838412694633007,0.021638566628098488,0.979755163192749,0.15039998292922974,0.021638566628098488
0.145,0.8492000102996826,0.01818329468369484,0.021412264555692673,0.9799811840057373,0.15079998970031738,0.021412264555692673
0.15,0.8485999703407288,0.018179934471845627,0.021423444151878357,0.9799669981002808,0.15140002965927124,0.021423444151878357
0.155,0.8482000231742859,0.01817777380347252,0.021430999040603638,0.9799575805664062,0.1517999768257141,0.021430999040603638
0.16,0.8479999899864197,0.01817706972360611,0.021435223519802094,0.9799528121948242,0.15200001001358032,0.021435223519802094
0.165,0.8478000164031982,0.01817636936903,0.021439455449581146,0.979948103427887,0.15219998359680176,0.021439455449581146
0.17,0.8468000292778015,0.017973193898797035,0.021224837750196457,0.9801605939865112,0.1531999707221985,0.021224837750196457
0.17500000000000002,0.8468000292778015,0.017973193898797035,0.021224837750196457,0.9801605939865112,0.1531999707221985,0.021224837750196457
0.18,0.8468000292778015,0.017973193898797035,0.021224837750196457,0.9801605939865112,0.1531999707221985,0.021224837750196457
0.185,0.8465999960899353,0.017972368746995926,0.021228879690170288,0.9801559448242188,0.1534000039100647,0.021228879690170288
0.19,0.8465999960899353,0.017972368746995926,0.021228879690170288,0.9801559448242188,0.1534000039100647,0.021228879690170288
0.195,0.8464000225067139,0.017971454188227654,0.021232813596725464,0.9801512360572815,0.15359997749328613,0.021232813596725464
0.2,0.8464000225067139,0.017971454188227654,0.021232813596725464,0.9801512360572815,0.15359997749328613,0.021232813596725464
0.20500000000000002,0.8461999893188477,0.017970062792301178,0.02123618870973587,0.9801465272903442,0.15380001068115234,0.02123618870973587
0.21,0.84579998254776,0.01757064275443554,0.02077399380505085,0.9806100726127625,0.15420001745224,0.02077399380505085
0.215,0.8453999757766724,0.0175690446048975,0.020781930536031723,0.980600893497467,0.15460002422332764,0.020781930536031723
0.22,0.8452000021934509,0.017568299546837807,0.020785966888070107,0.9805963039398193,0.15479999780654907,0.020785966888070107
0.225,0.8447999954223633,0.01756683550775051,0.02079407498240471,0.9805871248245239,0.15520000457763672,0.02079407498240471
0.23,0.8443999886512756,0.01756509765982628,0.02080187015235424,0.9805779457092285,0.15560001134872437,0.02080187015235424
0.23500000000000001,0.8442000150680542,0.017564253881573677,0.02080579660832882,0.980573296546936,0.1557999849319458,0.02080579660832882
0.24,0.8438000082969666,0.017562728375196457,0.020813852548599243,0.9805641174316406,0.15619999170303345,0.020813852548599243
0.245,0.8434000015258789,0.0175611712038517,0.02082187682390213,0.9805548787117004,0.1565999984741211,0.02082187682390213
0.25,0.8434000015258789,0.0175611712038517,0.02082187682390213,0.9805548787117004,0.1565999984741211,0.02082187682390213
0.255,0.8428000211715698,0.017559178173542023,0.020834336057305336,0.9805410504341125,0.15719997882843018,0.020834336057305336
0.26,0.8425999879837036,0.017558427527546883,0.020838389173150063,0.9805364608764648,0.1574000120162964,0.020838389173150063
0.265,0.8416000008583069,0.01735609397292137,0.0206227358430624,0.9807509779930115,0.15839999914169312,0.0206227358430624
0.27,0.8411999940872192,0.017154956236481667,0.020393433049321175,0.9809795618057251,0.15880000591278076,0.020393433049321175
0.275,0.8402000069618225,0.01675345189869404,0.019939837977290154,0.9814329743385315,0.1597999930381775,0.019939837977290154
0.28,0.8402000069618225,0.01675345189869404,0.019939837977290154,0.9814329743385315,0.1597999930381775,0.019939837977290154
0.28500000000000003,0.8399999737739563,0.01675264723598957,0.01994362846016884,0.9814285635948181,0.1600000262260437,0.01994362846016884
0.29,0.8398000001907349,0.016552988439798355,0.019710632041096687,0.9816622734069824,0.16019999980926514,0.019710632041096687
0.295,0.8398000001907349,0.016552988439798355,0.019710632041096687,0.9816622734069824,0.16019999980926514,0.019710632041096687
0.3,0.8396000266075134,0.016353143379092216,0.019477302208542824,0.981896162033081,0.16039997339248657,0.019477302208542824
0.305,0.8396000266075134,0.016353143379092216,0.019477302208542824,0.981896162033081,0.16039997339248657,0.019477302208542824
0.31,0.8393999934196472,0.016352573409676552,0.019481265917420387,0.9818918108940125,0.16060000658035278,0.019481265917420387
0.315,0.8392000198364258,0.016351893544197083,0.019485097378492355,0.9818875193595886,0.16079998016357422,0.019485097378492355
0.32,0.8388000130653381,0.016151495277881622,0.01925547793507576,0.9821172952651978,0.16119998693466187,0.01925547793507576
