id_coverage_target,threshold,id_coverage_actual,ood_accept_rate,dar,safety_ratio
0.6,0.9542022943496704,0.6003999710083008,0.004494468215852976,0.004494468215852976,133.58613440166715
0.7,0.9541930556297302,0.7003999948501587,0.00814382266253233,0.00814382266253233,86.00373115136784
0.8,0.8848066926002502,0.800000011920929,0.02704363875091076,0.02704363875091076,29.581807517522464
0.9,0.0008757016039453447,0.8999999761581421,0.16848494112491608,0.16848494112491608,5.34172322304842
