tau,coverage,accepted_loss_mass,selective_risk,selective_acc,abstention_rate,risk
0.0,1.0,0.07581719011068344,0.07581719011068344,0.9291999936103821,0.0,0.07581719011068344
0.005,0.8835999965667725,0.025773346424102783,0.029168566688895226,0.9721593260765076,0.11640000343322754,0.029168566688895226
0.01,0.8741999864578247,0.022926850244402885,0.026226092129945755,0.975062906742096,0.1258000135421753,0.026226092129945755
0.015,0.8687999844551086,0.02170582115650177,0.024983679875731468,0.9762891530990601,0.13120001554489136,0.024983679875731468
0.02,0.8654000163078308,0.021088777109980583,0.02436882071197033,0.9768893122673035,0.1345999836921692,0.02436882071197033
0.025,0.8636000156402588,0.020569879561662674,0.023818757385015488,0.9775359034538269,0.1363999843597412,0.023818757385015488
0.03,0.8629999756813049,0.02056676521897316,0.02383170835673809,0.9775202870368958,0.13700002431869507,0.02383170835673809
0.035,0.8615999817848206,0.019963370636105537,0.023170115426182747,0.9781801104545593,0.13840001821517944,0.023170115426182747
0.04,0.8601999878883362,0.019957376644015312,0.023200856521725655,0.978144645690918,0.13980001211166382,0.023200856521725655
0.045,0.8593999743461609,0.01995294727385044,0.023217298090457916,0.9781242609024048,0.1406000256538391,0.023217298090457916
0.05,0.8583999872207642,0.019947301596403122,0.023237768560647964,0.9780988097190857,0.14160001277923584,0.023237768560647964
0.055,0.8579999804496765,0.019945530220866203,0.023246539756655693,0.9780885577201843,0.1420000195503235,0.023246539756655693
0.06,0.8574000000953674,0.01974443532526493,0.023028265684843063,0.9783065319061279,0.14259999990463257,0.023028265684843063
0.065,0.8561999797821045,0.019736845046281815,0.023051677271723747,0.9782760739326477,0.1438000202178955,0.023051677271723747
0.07,0.8547999858856201,0.019730884581804276,0.02308245562016964,0.9782405495643616,0.14520001411437988,0.02308245562016964
0.075,0.8539999723434448,0.01932888850569725,0.02263335883617401,0.9786885380744934,0.14600002765655518,0.02263335883617401
0.08,0.8528000116348267,0.018926052376627922,0.02219283953309059,0.9791275858879089,0.14719998836517334,0.02219283953309059
0.085,0.852400004863739,0.018924692645668983,0.02220165729522705,0.9791178107261658,0.147599995136261,0.02220165729522705
0.09,0.8519999980926514,0.01872415840625763,0.021976713091135025,0.9793426990509033,0.14800000190734863,0.021976713091135025
0.095,0.8510000109672546,0.018521303310990334,0.021764162927865982,0.9795534610748291,0.14899998903274536,0.021764162927865982
