target_coverage,actual_coverage,coverage_error,accepted_loss_mass,selective_risk,selective_acc,tau
0.7,0.7006999850273132,0.0006999850273132768,0.09225775301456451,0.13166512548923492,0.8869701623916626,0.36
0.8,0.7989000082015991,0.0010999917984009233,0.13955269753932953,0.17468105256557465,0.8545500040054321,0.07
0.9,0.9108999967575073,0.010899996757507302,0.211900994181633,0.23262816667556763,0.8089801073074341,0.005
