tau,coverage,accepted_loss_mass,selective_risk,selective_acc,abstention_rate,risk
0.0,1.0,0.28285038471221924,0.28285038471221924,0.7699000239372253,0.0,0.28285038471221924
0.005,0.9108999967575073,0.211900994181633,0.23262816667556763,0.8089801073074341,0.08910000324249268,0.23262816667556763
0.01,0.8849999904632568,0.192880317568779,0.21794386208057404,0.8209039568901062,0.11500000953674316,0.21794386208057404
0.015,0.8684999942779541,0.1815333515405655,0.20901940762996674,0.8279792666435242,0.1315000057220459,0.20901940762996674
0.02,0.8547999858856201,0.17308293282985687,0.20248354971408844,0.8327094316482544,0.14520001411437988,0.20248354971408844
0.025,0.8446999788284302,0.16615964472293854,0.19670847058296204,0.837101936340332,0.15530002117156982,0.19670847058296204
0.03,0.8370000123977661,0.1614871770143509,0.19293569028377533,0.8401433825492859,0.1629999876022339,0.19293569028377533
0.035,0.8313999772071838,0.15836259722709656,0.19047702848911285,0.8421939015388489,0.16860002279281616,0.19047702848911285
0.04,0.8260999917984009,0.155308797955513,0.18800242245197296,0.844328761100769,0.17390000820159912,0.18800242245197296
0.045,0.8215000033378601,0.15226790308952332,0.18535350263118744,0.8467437624931335,0.1784999966621399,0.18535350263118744
0.05,0.8159999847412109,0.14918071031570435,0.18281950056552887,0.8487744927406311,0.18400001525878906,0.18281950056552887
0.055,0.8102999925613403,0.14569635689258575,0.1798054575920105,0.8512896299362183,0.18970000743865967,0.1798054575920105
0.06,0.8066999912261963,0.1436576247215271,0.17808061838150024,0.852609395980835,0.1933000087738037,0.17808061838150024
0.065,0.8033000230789185,0.1419547200202942,0.1767144650220871,0.8533549308776855,0.19669997692108154,0.1767144650220871
0.07,0.7989000082015991,0.13955269753932953,0.17468105256557465,0.8545500040054321,0.20109999179840088,0.17468105256557465
0.075,0.7964000105857849,0.1383669227361679,0.1737404763698578,0.8549723625183105,0.2035999894142151,0.1737404763698578
0.08,0.7924000024795532,0.13654488325119019,0.17231813073158264,0.8560070395469666,0.20759999752044678,0.17231813073158264
0.085,0.7889999747276306,0.13443638384342194,0.17038831114768982,0.8576679229736328,0.21100002527236938,0.17038831114768982
0.09,0.786300003528595,0.13290955126285553,0.16903160512447357,0.8585781455039978,0.21369999647140503,0.16903160512447357
0.095,0.7832000255584717,0.13155855238437653,0.16797567903995514,0.8591675162315369,0.21679997444152832,0.16797567903995514
0.1,0.7810999751091003,0.13045582175254822,0.16701552271842957,0.8598130941390991,0.21890002489089966,0.16701552271842957
0.105,0.7785000205039978,0.1291441172361374,0.16588839888572693,0.8606294393539429,0.2214999794960022,0.16588839888572693
0.11,0.7754999995231628,0.1274985373020172,0.16440816223621368,0.8616376519203186,0.22450000047683716,0.16440816223621368
0.115,0.7732999920845032,0.12626507878303528,0.16328084468841553,0.8625372052192688,0.22670000791549683,0.16328084468841553
0.12,0.7712000012397766,0.12539838254451752,0.16260164976119995,0.8629408478736877,0.2287999987602234,0.16260164976119995
0.125,0.7689999938011169,0.12424507737159729,0.1615670770406723,0.8638491630554199,0.23100000619888306,0.1615670770406723
0.13,0.7667999863624573,0.12324248254299164,0.16072310507297516,0.8643714189529419,0.23320001363754272,0.16072310507297516
0.135,0.7656999826431274,0.12254299223423004,0.160040482878685,0.8648295402526855,0.23430001735687256,0.160040482878685
0.14,0.7641000151634216,0.12194275856018066,0.15959005057811737,0.8650700449943542,0.23589998483657837,0.15959005057811737
0.145,0.7620000243186951,0.12098903954029083,0.15877826511859894,0.8656167984008789,0.23799997568130493,0.15877826511859894
0.15,0.7598000168800354,0.11941850930452347,0.15717098116874695,0.8670702576637268,0.2401999831199646,0.15717098116874695
0.155,0.758400022983551,0.1186860129237175,0.15649527311325073,0.8674841523170471,0.24159997701644897,0.15649527311325073
0.16,0.7567999958992004,0.1178276389837265,0.15569190680980682,0.8681289553642273,0.24320000410079956,0.15569190680980682
0.165,0.7554000020027161,0.11713860183954239,0.1550683081150055,0.8685464859008789,0.24459999799728394,0.1550683081150055
0.17,0.753000020980835,0.11588452011346817,0.15389710664749146,0.869588315486908,0.24699997901916504,0.15389710664749146
0.17500000000000002,0.7515000104904175,0.11519429832696915,0.15328583121299744,0.8701264262199402,0.24849998950958252,0.15328583121299744
0.18,0.7498000264167786,0.11457144469022751,0.15280267596244812,0.8702320456504822,0.25019997358322144,0.15280267596244812
0.185,0.7483000159263611,0.11406807601451874,0.152436301112175,0.8705064654350281,0.2516999840736389,0.152436301112175
0.19,0.7458000183105469,0.11281629651784897,0.1512688398361206,0.8712791800498962,0.2541999816894531,0.1512688398361206
0.195,0.7440999746322632,0.11215731501579285,0.15072882175445557,0.8716570138931274,0.2559000253677368,0.15072882175445557
0.2,0.7419000267982483,0.11103174835443497,0.14965865015983582,0.8724895715713501,0.2580999732017517,0.14965865015983582
0.20500000000000002,0.7404000163078308,0.11033594608306885,0.14902208745479584,0.8729065656661987,0.2595999836921692,0.14902208745479584
0.21,0.7379999756813049,0.10885574668645859,0.14750102162361145,0.8743902444839478,0.26200002431869507,0.14750102162361145
0.215,0.7365999817848206,0.10833168029785156,0.14706988632678986,0.8746945261955261,0.26340001821517944,0.14706988632678986
0.22,0.7355999946594238,0.10804649442434311,0.14688213169574738,0.8747960925102234,0.26440000534057617,0.14688213169574738
0.225,0.734499990940094,0.10746169090270996,0.14630591869354248,0.8751531839370728,0.265500009059906,0.14630591869354248
0.23,0.7332000136375427,0.10711958259344101,0.14609871804714203,0.8752045631408691,0.2667999863624573,0.14609871804714203
0.23500000000000001,0.732200026512146,0.10664522647857666,0.14565040171146393,0.8755804300308228,0.267799973487854,0.14565040171146393
0.24,0.7307000160217285,0.10595820099115372,0.14500917494297028,0.8760092854499817,0.2692999839782715,0.14500917494297028
0.245,0.7290999889373779,0.10509143024682999,0.14413857460021973,0.8768344521522522,0.27090001106262207,0.14413857460021973
0.25,0.7275000214576721,0.10405031591653824,0.1430244892835617,0.877663254737854,0.2724999785423279,0.1430244892835617
0.255,0.7258999943733215,0.10335305333137512,0.14237917959690094,0.8780823945999146,0.27410000562667847,0.14237917959690094
0.26,0.7249000072479248,0.10275273770093918,0.14174745976924896,0.8787419199943542,0.2750999927520752,0.14174745976924896
0.265,0.7239000201225281,0.10239692032337189,0.14145174622535706,0.8789888024330139,0.2760999798774719,0.14145174622535706
0.27,0.722100019454956,0.10127662122249603,0.14025290310382843,0.8800719976425171,0.27789998054504395,0.14025290310382843
0.275,0.7204999923706055,0.10036292672157288,0.13929621875286102,0.8809160590171814,0.27950000762939453,0.13929621875286102
0.28,0.7192999720573425,0.09987842291593552,0.13885502517223358,0.8812734484672546,0.28070002794265747,0.13885502517223358
0.28500000000000003,0.7179999947547913,0.09930797666311264,0.1383119523525238,0.8816155791282654,0.28200000524520874,0.1383119523525238
0.29,0.7166000008583069,0.09879662841558456,0.13786858320236206,0.8819425106048584,0.2833999991416931,0.13786858320236206
0.295,0.7143999934196472,0.09782130271196365,0.13692791759967804,0.8828387260437012,0.2856000065803528,0.13692791759967804
0.3,0.7129999995231628,0.09732546657323837,0.13650135695934296,0.8831697106361389,0.28700000047683716,0.13650135695934296
0.305,0.7121999859809875,0.09711814671754837,0.13636358082294464,0.8831788897514343,0.28780001401901245,0.13636358082294464
0.31,0.7113999724388123,0.09673114866018295,0.13597294688224792,0.8834692239761353,0.28860002756118774,0.13597294688224792
0.315,0.7106999754905701,0.09657739847898483,0.13589052855968475,0.8833544254302979,0.28930002450942993,0.13589052855968475
0.32,0.7088000178337097,0.09597984701395035,0.13541175425052643,0.8837471604347229,0.2911999821662903,0.13541175425052643
0.325,0.7081999778747559,0.09581360220909119,0.13529172539710999,0.8837898969650269,0.29180002212524414,0.13529172539710999
0.33,0.7069000005722046,0.0949428379535675,0.13430872559547424,0.8847078680992126,0.2930999994277954,0.13430872559547424
0.335,0.7059000134468079,0.09452912211418152,0.13391290605068207,0.8849695324897766,0.29409998655319214,0.13391290605068207
0.34,0.704800009727478,0.09374747425317764,0.13301287591457367,0.8859251141548157,0.295199990272522,0.13301287591457367
0.34500000000000003,0.7035999894142151,0.09336144477128983,0.13269108533859253,0.8861569166183472,0.2964000105857849,0.13269108533859253
0.35000000000000003,0.7021999955177307,0.09294752031564713,0.13236616551876068,0.8863571882247925,0.2978000044822693,0.13236616551876068
