tau,accepted_loss_mass,selective_risk,coverage,selective_acc,abstention_rate
0.0,0.2984340190887451,0.2984340087890625,1.0,0.7568,0.0
0.005,0.2984340190887451,0.2984340087890625,1.0,0.7568,0.0
0.01,0.2984340190887451,0.2984340087890625,1.0,0.7568,0.0
0.015,0.2984340190887451,0.2984340087890625,1.0,0.7568,0.0
0.02,0.2984340190887451,0.2984340087890625,1.0,0.7568,0.0
0.025,0.2984340190887451,0.2984340087890625,1.0,0.7568,0.0
0.03,0.2984340190887451,0.2984340087890625,1.0,0.7568,0.0
0.035,0.2984340190887451,0.2984340087890625,1.0,0.7568,0.0
0.04,0.2983381450176239,0.2983679959792854,0.9998999834060669,0.7567756775677568,0.00010001659393310547
0.045,0.29823967814445496,0.2982993327181061,0.9998000264167786,0.7568513702740548,0.00019997358322143555
0.05,0.297659695148468,0.2978980107914457,0.9991999864578247,0.7572057646116893,0.000800013542175293
0.055,0.2970809042453766,0.29749740456952234,0.9986000061035156,0.7575605848187462,0.001399993896484375
0.06,0.29639488458633423,0.2970186365977929,0.9979000091552734,0.75809199318569,0.0020999908447265625
0.065,0.29561668634414673,0.2964764565286205,0.9970999956130981,0.7587002306689399,0.0029000043869018555
0.07,0.2934977412223816,0.2950022654600965,0.9948999881744385,0.7599758769725601,0.0051000118255615234
0.075,0.291294664144516,0.2934663039696882,0.9926000237464905,0.7613338706427564,0.0073999762535095215
0.08,0.28964146971702576,0.2923013977980876,0.9908999800682068,0.7625391058633565,0.009100019931793213
0.085,0.28745895624160767,0.2907737810650794,0.9886000156402588,0.76390855755614,0.011399984359741211
0.09,0.28481078147888184,0.2889133359723702,0.98580002784729,0.7654696693041185,0.014199972152709961
0.095,0.28262361884117126,0.2873651330944967,0.9835000038146973,0.7667513980681241,0.016499996185302734
0.1,0.28082406520843506,0.28608809318013956,0.9815999865531921,0.7679299103504482,0.01840001344680786
0.105,0.27829188108444214,0.28429042244483604,0.9789000153541565,0.7693329247114108,0.021099984645843506
0.11,0.2760665714740753,0.2827102684571813,0.9764999747276306,0.7708141321044547,0.023500025272369385
0.115,0.27384406328201294,0.2811252103303691,0.9740999937057495,0.772199979468227,0.02590000629425049
0.12,0.2712439000606537,0.2792586188452332,0.9713000059127808,0.7739112529599506,0.02869999408721924
0.125,0.2687736451625824,0.27748671568500927,0.9685999751091003,0.7753458600041296,0.03140002489089966
0.13,0.26523861289024353,0.2749156287653529,0.9648000001907349,0.7779850746268657,0.03519999980926514
0.135,0.2630835771560669,0.27336197977549614,0.9624000191688538,0.779093931837074,0.03759998083114624
0.14,0.2607669532299042,0.2716605560719216,0.9599000215530396,0.7806021460568809,0.04009997844696045
0.145,0.2586587369441986,0.27011146641016603,0.9575999975204468,0.7818504594820385,0.04240000247955322
0.15,0.2565159797668457,0.2685468919712495,0.9552000164985657,0.7828726968174204,0.044799983501434326
0.155,0.25461187958717346,0.267140792832271,0.9531000256538391,0.784073024866226,0.04689997434616089
0.16,0.25176846981048584,0.26504735387442097,0.9498999714851379,0.7855563743551953,0.05010002851486206
0.165,0.249185711145401,0.26313169775442186,0.9470000267028809,0.787117212249208,0.05299997329711914
0.17,0.2473170906305313,0.2617389034223198,0.9448999762535095,0.7881257275902211,0.05510002374649048
0.17500000000000002,0.2448895275592804,0.2599124669573206,0.9422000050544739,0.789428995966886,0.05779999494552612
0.18,0.24289096891880035,0.2583946455285904,0.9399999976158142,0.7908510638297872,0.06000000238418579
0.185,0.2398384064435959,0.25607346073063475,0.9366000294685364,0.7928678197736494,0.06339997053146362
0.19,0.23733745515346527,0.25416304473321377,0.9337999820709229,0.7943885200257015,0.06620001792907715
0.195,0.23540648818016052,0.25269052612776405,0.9315999746322632,0.7955130957492486,0.06840002536773682
0.2,0.23311066627502441,0.25095345994758583,0.9289000034332275,0.7965335342878673,0.07109999656677246
0.20500000000000002,0.23076923191547394,0.24918393076476622,0.9261000156402588,0.7974300831443688,0.07389998435974121
0.21,0.22857148945331573,0.24747887004655694,0.9236000180244446,0.7989389346037246,0.07639998197555542
0.215,0.2242976874113083,0.2441468168760885,0.9186999797821045,0.8014585827800152,0.08130002021789551
0.22,0.2216900885105133,0.24212547825537897,0.9156000018119812,0.8027522935779816,0.0843999981880188
0.225,0.22010205686092377,0.2408645773487087,0.9138000011444092,0.8038958196541913,0.08619999885559082
0.23,0.21738004684448242,0.2387217809256946,0.9106000065803528,0.8056226663738194,0.08939999341964722
0.23500000000000001,0.21448945999145508,0.23640411454315,0.9072999954223633,0.8076711120908189,0.09270000457763672
0.24,0.21164032816886902,0.23414131212661798,0.9039000272750854,0.8093815687576059,0.09609997272491455
