alpha,tau_hat,cal_accepted_loss_mass,test_accepted_loss_mass,test_selective_risk,test_coverage,test_selective_acc,test_abstention_rate,violation_gap,violated,auroc,aupr,rc_auc_alm,rc_auc_risk,conservativeness,oracle_coverage,coverage_efficiency,method,dataset,seed
0.01,0.9893035292625427,0.00979782547801733,0.00918824877589941,0.028280237689614296,0.3249000012874603,0.973222553730011,0.6750999987125397,0.0,False,0.837019118295021,0.5853805071061013,0.07224069858953479,0.09405591671532534,0.00041320383548736593,0.33629998564720154,0.9776985038134657,posthoc_crc,cifar100,789
0.02,0.9545629620552063,0.019687911495566368,0.018763843923807144,0.04349523410201073,0.43140000104904175,0.9594343900680542,0.5685999989509583,0.0,False,0.8366092088959342,0.5828179074293989,0.07159501098762171,0.09423717189693845,0.00243916966021061,0.4442000091075897,0.9615038136170042,posthoc_crc,cifar100,789
0.05,0.49849849939346313,0.04971339553594589,0.046885330229997635,0.08224053680896759,0.5701000094413757,0.924574613571167,0.42989999055862427,0.0,False,0.837441676211048,0.5918038049565024,0.07258370613283893,0.09459050745671277,4.099607467651645e-05,0.5817000269889832,0.9969056204503045,posthoc_crc,cifar100,789
0.1,0.032886795699596405,0.09962725639343262,0.10195674747228622,0.1416262686252594,0.7199000120162964,0.8780386447906494,0.2800999879837036,0.001956747472286219,True,0.8365792496175684,0.5856312828977307,0.07176004719334327,0.09327221624841198,-0.0002241224050521795,0.7164000272750854,1.0005582735220768,posthoc_crc,cifar100,789
0.15,0.003875975962728262,0.14964570105075836,0.15468138456344604,0.18963024020195007,0.8156999945640564,0.8409954905509949,0.1843000054359436,0.0046813845634460505,True,0.8360274017900445,0.5844596545035843,0.07131656207686937,0.09450194759813782,-0.0037818163633346613,0.7949000000953674,1.0251603735364376,posthoc_crc,cifar100,789
0.2,0.0005366562400013208,0.1997765600681305,0.21052035689353943,0.23464150726795197,0.8971999883651733,0.8063976764678955,0.10280001163482666,0.010520356893539418,True,0.8383557928168826,0.5938212325406608,0.07160904385966588,0.09354253058237536,-0.006390485167503346,0.8429999947547913,1.0563463992890432,posthoc_crc,cifar100,789
